x,y,saturation,concentration
0.725,0.035,0,0.696212
0.735,0.035,0,0.6961
0.745,0.035,0,0.696319
0.755,0.035,0,0.696851
0.765,0.035,0,0.697663
0.775,0.035,0,0.698993
0.785,0.035,0,0.700865
0.795,0.035,0,0.702742
0.805,0.035,0,0.704651
0.815,0.035,0,0.706538
0.825,0.035,0,0.708361
0.835,0.035,0,0.710216
0.845,0.035,0,0.712033
0.855,0.035,0,0.713727
0.865,0.035,0,0.715414
0.875,0.035,0,0.717081
0.885,0.035,0,0.718726
0.895,0.035,0,0.720595
0.905,0.035,0,0.722306
0.915,0.035,0,0.723805
0.925,0.035,0,0.725236
0.935,0.035,0,0.726603
0.945,0.035,0,0.727915
0.955,0.035,0,0.729406
0.965,0.035,0,0.730761
0.975,0.035,0,0.731974
0.985,0.035,0,0.733141
0.995,0.035,0,0.734254
1.005,0.035,0,0.735306
1.015,0.035,0,0.736446
1.025,0.035,0,0.737382
1.035,0.035,0,0.738178
1.045,0.035,0,0.738913
1.055,0.035,0,0.739595
1.065,0.035,0,0.740235
1.075,0.035,0,0.740949
1.085,0.035,0,0.74155
1.095,0.035,0,0.742088
1.105,0.035,0,0.7426
1.115,0.035,0,0.743082
1.125,0.035,0,0.743529
1.135,0.035,0,0.744003
1.145,0.035,0,0.744352
1.155,0.035,0,0.744627
1.165,0.035,0,0.744845
1.175,0.035,0,0.745002
1.185,0.035,0,0.745094
1.195,0.035,0,0.745099
1.205,0.035,0,0.744999
1.215,0.035,0,0.744818
1.225,0.035,0,0.744555
1.235,0.035,0,0.744204
1.245,0.035,0,0.743765
1.255,0.035,0,0.743079
1.265,0.035,0,0.742364
1.275,0.035,0,0.741562
1.285,0.035,0,0.740653
1.295,0.035,0,0.739633
1.305,0.035,0,0.738499
1.315,0.035,0,0.736913
1.325,0.035,0,0.735432
1.335,0.035,0,0.733853
1.345,0.035,0,0.732146
1.355,0.035,0,0.730308
1.365,0.035,0,0.728338
1.375,0.035,0,0.725669
1.385,0.035,0,0.723313
1.395,0.035,0,0.72084
1.405,0.035,0,0.718226
1.415,0.035,0,0.715469
1.425,0.035,0,0.712567
1.435,0.035,0,0.708689
1.445,0.035,0,0.705397
1.455,0.035,0,0.701959
1.465,0.035,0,0.698373
1.475,0.035,0,0.694638
1.485,0.035,0,0.690711
1.495,0.035,0,0.685631
1.505,0.035,0,0.681341
1.515,0.035,0,0.676898
1.525,0.035,0,0.672301
1.535,0.035,0,0.667549
1.545,0.035,0,0.662534
1.555,0.035,0,0.656228
1.565,0.035,0,0.650904
1.575,0.035,0,0.645425
1.585,0.035,0,0.63979
1.595,0.035,0,0.633996
1.605,0.035,0,0.627841
1.615,0.035,0,0.620286
1.625,0.035,0,0.61389
1.635,0.035,0,0.607323
1.645,0.035,0,0.600581
1.655,0.035,0,0.593665
1.665,0.035,0,0.586275
1.675,0.035,0,0.577441
1.685,0.035,0,0.569927
1.695,0.035,0,0.562217
1.705,0.035,0,0.554301
1.715,0.035,0,0.546177
1.725,0.035,0,0.537407
1.735,0.035,0,0.52716
1.745,0.035,0,0.518432
1.755,0.035,0,0.509516
1.765,0.035,0,0.500474
1.775,0.035,0,0.491375
1.785,0.035,0,0.4817
1.795,0.035,0,0.470881
1.805,0.035,0,0.461958
1.815,0.035,0,0.453201
1.825,0.035,0,0.444197
1.835,0.035,0,0.434942
1.845,0.035,0,0.425833
1.855,0.035,0,0.414593
1.865,0.035,0,0.402679
1.875,0.035,0,0.390622
1.885,0.035,0,0.379154
1.895,0.035,0,0.368523
1.905,0.035,0,0.357292
1.915,0.035,0,0.346251
1.925,0.035,0,0.3383
1.935,0.035,0,0.330447
1.945,0.035,0,0.322117
1.955,0.035,0,0.313118
1.965,0.035,0,0.303191
1.975,0.035,0,0.292825
1.985,0.035,0,0.284026
1.995,0.035,0,0.275374
2.005,0.035,0,0.266916
2.015,0.035,0,0.258706
2.025,0.035,0,0.249998
2.035,0.035,0,0.241433
2.045,0.035,0,0.234397
2.055,0.035,0,0.227775
2.065,0.035,0,0.221634
2.075,0.035,0,0.216062
2.085,0.035,0,0.210766
2.095,0.035,0,0.206682
2.105,0.035,0,0.204114
2.115,0.035,0,0.202322
2.125,0.035,0,0.201225
2.135,0.035,0,0.20073
2.145,0.035,0,0.200762
2.155,0.035,0,0.201151
2.165,0.035,0,0.201576
2.175,0.035,0,0.201947
2.185,0.035,0,0.202213
2.195,0.035,0,0.202353
2.205,0.035,0,0.202387
2.215,0.035,0,0.202352
2.225,0.035,0,0.202312
2.235,0.035,0,0.202274
2.245,0.035,0,0.202236
2.255,0.035,0,0.202189
2.265,0.035,0,0.202094
2.275,0.035,0,0.20192
2.285,0.035,0,0.201677
2.295,0.035,0,0.201357
2.305,0.035,0,0.200973
2.315,0.035,0,0.200542
2.325,0.035,0,0.200043
2.335,0.035,0,0.199662
2.345,0.035,0,0.199429
2.355,0.035,0,0.199301
2.365,0.035,0,0.199261
2.375,0.035,0,0.199286
2.385,0.035,0,0.199346
2.395,0.035,0,0.199359
2.405,0.035,0,0.199284
2.415,0.035,0,0.1991
2.425,0.035,0,0.198782
2.435,0.035,0,0.19831
2.445,0.035,0,0.197489
2.455,0.035,0,0.196455
2.465,0.035,0,0.195265
2.475,0.035,0,0.193872
2.485,0.035,0,0.192284
2.495,0.035,0,0.190509
2.505,0.035,0,0.188146
2.515,0.035,0,0.185824
2.525,0.035,0,0.183507
2.535,0.035,0,0.181066
2.545,0.035,0,0.178499
2.555,0.035,0,0.175804
2.565,0.035,0,0.172409
2.575,0.035,0,0.169439
2.585,0.035,0,0.166645
2.595,0.035,0,0.163846
2.605,0.035,0,0.160996
2.615,0.035,0,0.15807
2.625,0.035,0,0.155041
2.635,0.035,0,0.152875
2.645,0.035,0,0.150802
2.655,0.035,0,0.148646
2.665,0.035,0,0.146573
2.675,0.035,0,0.144884
2.685,0.035,0,0.143211
2.695,0.035,0,0.142064
2.705,0.035,0,0.141056
2.715,0.035,0,0.140257
2.725,0.035,0,0.139777
2.735,0.035,0,0.139745
2.745,0.035,0,0.140232
2.755,0.035,0,0.140359
2.765,0.035,0,0.140285
2.775,0.035,0,0.139794
2.785,0.035,0,0.138685
2.795,0.035,0,0.13677
2.805,0.035,0,0.132717
2.815,0.035,0,0.127743
2.825,0.035,0,0.121333
2.835,0.035,0,0.113448
2.845,0.035,0,0.104612
2.855,0.035,0,0.0958474
0.005,0.045,0,0.741392
0.015,0.045,0,0.74094
0.025,0.045,0,0.740255
0.035,0.045,0,0.73923
0.045,0.045,0,0.737978
0.055,0.045,0,0.736828
0.065,0.045,0,0.735425
0.075,0.045,0,0.734164
0.085,0.045,0,0.733043
0.095,0.045,0,0.732597
0.105,0.045,0,0.732507
0.115,0.045,0,0.731376
0.125,0.045,0,0.730209
0.135,0.045,0,0.729207
0.145,0.045,0,0.728126
0.155,0.045,0,0.726966
0.165,0.045,0,0.725712
0.175,0.045,0,0.724273
0.185,0.045,0,0.722373
0.195,0.045,0,0.720351
0.205,0.045,0,0.718441
0.215,0.045,0,0.716372
0.225,0.045,0,0.7143
0.235,0.045,0,0.713064
0.245,0.045,0,0.708594
0.255,0.045,0,0.705598
0.265,0.045,0,0.70158
0.275,0.045,0,0.698519
0.285,0.045,0,0.696542
0.295,0.045,0,0.691941
0.305,0.045,0,0.688444
0.315,0.045,0,0.686201
0.325,0.045,0,0.683749
0.335,0.045,0,0.68147
0.345,0.045,0,0.679414
0.355,0.045,0,0.676626
0.365,0.045,0,0.674604
0.375,0.045,0,0.672583
0.385,0.045,0,0.670787
0.395,0.045,0,0.669027
0.405,0.045,0,0.667156
0.415,0.045,0,0.665106
0.425,0.045,0,0.662782
0.435,0.045,0,0.660773
0.445,0.045,0,0.658761
0.455,0.045,0,0.656789
0.465,0.045,0,0.654868
0.475,0.045,0,0.652778
0.485,0.045,0,0.6505
0.495,0.045,0,0.64857
0.505,0.045,0,0.646654
0.515,0.045,0,0.644739
0.525,0.045,0,0.642814
0.535,0.045,0,0.640687
0.545,0.045,0,0.638586
0.555,0.045,0,0.636799
0.565,0.045,0,0.63516
0.575,0.045,0,0.633519
0.585,0.045,0,0.631805
0.595,0.045,0,0.630222
0.605,0.045,0,0.628272
0.615,0.045,0,0.626333
0.625,0.045,0,0.624458
0.635,0.045,0,0.622738
0.645,0.045,0,0.621069
0.655,0.045,0,0.61842
0.665,0.045,0,0.616593
0.675,0.045,0,0.615309
0.685,0.045,0,0.613897
0.695,0.045,0,0.612662
0.705,0.045,0,0.611949
0.715,0.045,0,0.611676
0.725,0.045,0,0.612693
0.735,0.045,0,0.613616
0.745,0.045,0,0.614648
0.755,0.045,0,0.615904
0.765,0.045,0,0.617447
0.775,0.045,0,0.61934
0.785,0.045,0,0.621057
0.795,0.045,0,0.622637
0.805,0.045,0,0.624379
0.815,0.045,0,0.626298
0.825,0.045,0,0.628359
0.835,0.045,0,0.630763
0.845,0.045,0,0.632905
0.855,0.045,0,0.634674
0.865,0.045,0,0.636383
0.875,0.045,0,0.638081
0.885,0.045,0,0.639804
0.895,0.045,0,0.64186
0.905,0.045,0,0.643853
0.915,0.045,0,0.645668
0.925,0.045,0,0.647429
0.935,0.045,0,0.649104
0.945,0.045,0,0.650669
0.955,0.045,0,0.652392
0.965,0.045,0,0.653945
0.975,0.045,0,0.655316
0.985,0.045,0,0.656624
0.995,0.045,0,0.65787
1.005,0.045,0,0.659056
1.015,0.045,0,0.660364
1.025,0.045,0,0.661454
1.035,0.045,0,0.662375
1.045,0.045,0,0.663202
1.055,0.045,0,0.663937
1.065,0.045,0,0.664587
1.075,0.045,0,0.66527
1.085,0.045,0,0.665814
1.095,0.045,0,0.666276
1.105,0.045,0,0.666688
1.115,0.045,0,0.667047
1.125,0.045,0,0.667348
1.135,0.045,0,0.667611
1.145,0.045,0,0.667743
1.155,0.045,0,0.667786
1.165,0.045,0,0.667747
1.175,0.045,0,0.667621
1.185,0.045,0,0.667402
1.195,0.045,0,0.666984
1.205,0.045,0,0.666477
1.215,0.045,0,0.665873
1.225,0.045,0,0.665155
1.235,0.045,0,0.664321
1.245,0.045,0,0.663367
1.255,0.045,0,0.662013
1.265,0.045,0,0.660699
1.275,0.045,0,0.659295
1.285,0.045,0,0.657766
1.295,0.045,0,0.656109
1.305,0.045,0,0.654324
1.315,0.045,0,0.651917
1.325,0.045,0,0.649742
1.335,0.045,0,0.647475
1.345,0.045,0,0.645075
1.355,0.045,0,0.642539
1.365,0.045,0,0.639867
1.375,0.045,0,0.636322
1.385,0.045,0,0.633253
1.395,0.045,0,0.630076
1.405,0.045,0,0.626759
1.415,0.045,0,0.623302
1.425,0.045,0,0.619702
1.435,0.045,0,0.614951
1.445,0.045,0,0.610962
1.455,0.045,0,0.606828
1.465,0.045,0,0.602549
1.475,0.045,0,0.598125
1.485,0.045,0,0.593508
1.495,0.045,0,0.587594
1.505,0.045,0,0.582647
1.515,0.045,0,0.577561
1.525,0.045,0,0.572338
1.535,0.045,0,0.566983
1.545,0.045,0,0.561377
1.555,0.045,0,0.554398
1.565,0.045,0,0.548558
1.575,0.045,0,0.542588
1.585,0.045,0,0.536489
1.595,0.045,0,0.530257
1.605,0.045,0,0.523678
1.615,0.045,0,0.515645
1.625,0.045,0,0.508878
1.635,0.045,0,0.501955
1.645,0.045,0,0.494874
1.655,0.045,0,0.487635
1.665,0.045,0,0.479924
1.675,0.045,0,0.470793
1.685,0.045,0,0.463133
1.695,0.045,0,0.455342
1.705,0.045,0,0.447394
1.715,0.045,0,0.439274
1.725,0.045,0,0.430527
1.735,0.045,0,0.420523
1.745,0.045,0,0.412525
1.755,0.045,0,0.4047
1.765,0.045,0,0.397057
1.775,0.045,0,0.389641
1.785,0.045,0,0.382139
1.795,0.045,0,0.373718
1.805,0.045,0,0.366336
1.815,0.045,0,0.359957
1.825,0.045,0,0.353567
1.835,0.045,0,0.345367
1.845,0.045,0,0.330786
1.855,0.045,0,0.321124
1.865,0.045,0,0.316101
1.875,0.045,0,0.311021
1.885,0.045,0,0.305245
1.895,0.045,0,0.298732
1.905,0.045,0,0.291738
1.915,0.045,0,0.284215
1.925,0.045,0,0.277813
1.935,0.045,0,0.271639
1.945,0.045,0,0.26573
1.955,0.045,0,0.260066
1.965,0.045,0,0.254018
1.975,0.045,0,0.247834
1.985,0.045,0,0.242685
1.995,0.045,0,0.237699
2.005,0.045,0,0.232887
2.015,0.045,0,0.228259
2.025,0.045,0,0.223396
2.035,0.045,0,0.218666
2.045,0.045,0,0.214812
2.055,0.045,0,0.211208
2.065,0.045,0,0.207882
2.075,0.045,0,0.20487
2.085,0.045,0,0.201983
2.095,0.045,0,0.199669
2.105,0.045,0,0.198126
2.115,0.045,0,0.196974
2.125,0.045,0,0.196175
2.135,0.045,0,0.195682
2.145,0.045,0,0.195419
2.155,0.045,0,0.195356
2.165,0.045,0,0.195404
2.175,0.045,0,0.195335
2.185,0.045,0,0.19523
2.195,0.045,0,0.195187
2.205,0.045,0,0.195024
2.215,0.045,0,0.194845
2.225,0.045,0,0.194705
2.235,0.045,0,0.194584
2.245,0.045,0,0.194474
2.255,0.045,0,0.194365
2.265,0.045,0,0.194211
2.275,0.045,0,0.193991
2.285,0.045,0,0.193714
2.295,0.045,0,0.193373
2.305,0.045,0,0.192985
2.315,0.045,0,0.192581
2.325,0.045,0,0.192186
2.335,0.045,0,0.191991
2.345,0.045,0,0.191973
2.355,0.045,0,0.192066
2.365,0.045,0,0.192234
2.375,0.045,0,0.192431
2.385,0.045,0,0.192616
2.395,0.045,0,0.192656
2.405,0.045,0,0.192538
2.415,0.045,0,0.192254
2.425,0.045,0,0.191785
2.435,0.045,0,0.191114
2.445,0.045,0,0.190006
2.455,0.045,0,0.188678
2.465,0.045,0,0.187208
2.475,0.045,0,0.185547
2.485,0.045,0,0.183718
2.495,0.045,0,0.181745
2.505,0.045,0,0.179214
2.515,0.045,0,0.176803
2.525,0.045,0,0.174464
2.535,0.045,0,0.17204
2.545,0.045,0,0.169499
2.555,0.045,0,0.166808
2.565,0.045,0,0.163351
2.575,0.045,0,0.160495
2.585,0.045,0,0.157902
2.595,0.045,0,0.155355
2.605,0.045,0,0.152792
2.615,0.045,0,0.150178
2.625,0.045,0,0.147381
2.635,0.045,0,0.145646
2.645,0.045,0,0.143924
2.655,0.045,0,0.142135
2.665,0.045,0,0.140266
2.675,0.045,0,0.138293
2.685,0.045,0,0.136472
2.695,0.045,0,0.135379
2.705,0.045,0,0.134707
2.715,0.045,0,0.134071
2.725,0.045,0,0.13343
2.735,0.045,0,0.132962
2.745,0.045,0,0.132793
2.755,0.045,0,0.132497
2.765,0.045,0,0.131907
2.775,0.045,0,0.13085
2.785,0.045,0,0.129161
2.795,0.045,0,0.126679
2.805,0.045,0,0.122005
2.815,0.045,0,0.116714
2.825,0.045,0,0.110269
2.835,0.045,0,0.102728
2.845,0.045,0,0.0946488
2.855,0.045,0,0.0870244
0.005,0.055,0,0.695896
0.015,0.055,0,0.695482
0.025,0.055,0,0.69469
0.035,0.055,0,0.693817
0.045,0.055,0,0.692906
0.055,0.055,0,0.691713
0.065,0.055,0,0.690002
0.075,0.055,0,0.688653
0.085,0.055,0,0.687061
0.095,0.055,0,0.685008
0.105,0.055,0,0.683149
0.115,0.055,0,0.683257
0.125,0.055,0,0.682056
0.135,0.055,0,0.680664
0.145,0.055,0,0.678995
0.155,0.055,0,0.677072
0.165,0.055,0,0.674943
0.175,0.055,0,0.67261
0.185,0.055,0,0.669355
0.195,0.055,0,0.666981
0.205,0.055,0,0.663859
0.215,0.055,0,0.660527
0.225,0.055,0,0.65664
0.235,0.055,0,0.650018
0.245,0.055,0,0.647923
0.255,0.055,0,0.643364
0.265,0.055,0,0.639775
0.275,0.055,0,0.635191
0.285,0.055,0,0.629472
0.295,0.055,0,0.626049
0.305,0.055,0,0.620441
0.315,0.055,0,0.615163
0.325,0.055,0,0.611319
0.335,0.055,0,0.608581
0.345,0.055,0,0.606741
0.355,0.055,0,0.606226
0.365,0.055,0,0.603986
0.375,0.055,0,0.602094
0.385,0.055,0,0.600036
0.395,0.055,0,0.597891
0.405,0.055,0,0.595714
0.415,0.055,0,0.593295
0.425,0.055,0,0.590603
0.435,0.055,0,0.588411
0.445,0.055,0,0.586296
0.455,0.055,0,0.584222
0.465,0.055,0,0.582144
0.475,0.055,0,0.57983
0.485,0.055,0,0.57723
0.495,0.055,0,0.574886
0.505,0.055,0,0.572469
0.515,0.055,0,0.570021
0.525,0.055,0,0.56757
0.535,0.055,0,0.564875
0.545,0.055,0,0.562211
0.555,0.055,0,0.559839
0.565,0.055,0,0.557428
0.575,0.055,0,0.555118
0.585,0.055,0,0.552945
0.595,0.055,0,0.550285
0.605,0.055,0,0.547282
0.615,0.055,0,0.544391
0.625,0.055,0,0.542274
0.635,0.055,0,0.540951
0.645,0.055,0,0.540412
0.655,0.055,0,0.541523
0.665,0.055,0,0.53959
0.675,0.055,0,0.539059
0.685,0.055,0,0.539545
0.695,0.055,0,0.540039
0.705,0.055,0,0.539859
0.715,0.055,0,0.540719
0.725,0.055,0,0.541261
0.735,0.055,0,0.541822
0.745,0.055,0,0.542463
0.755,0.055,0,0.543193
0.765,0.055,0,0.544022
0.775,0.055,0,0.545104
0.785,0.055,0,0.546348
0.795,0.055,0,0.547652
0.805,0.055,0,0.549177
0.815,0.055,0,0.55101
0.825,0.055,0,0.553271
0.835,0.055,0,0.556779
0.845,0.055,0,0.559246
0.855,0.055,0,0.560301
0.865,0.055,0,0.561346
0.875,0.055,0,0.562637
0.885,0.055,0,0.564175
0.895,0.055,0,0.566216
0.905,0.055,0,0.568377
0.915,0.055,0,0.570518
0.925,0.055,0,0.572762
0.935,0.055,0,0.574991
0.945,0.055,0,0.577063
0.955,0.055,0,0.579125
0.965,0.055,0,0.58079
0.975,0.055,0,0.582149
0.985,0.055,0,0.583415
0.995,0.055,0,0.584634
1.005,0.055,0,0.585842
1.015,0.055,0,0.587275
1.025,0.055,0,0.588571
1.035,0.055,0,0.589725
1.045,0.055,0,0.590774
1.055,0.055,0,0.591682
1.065,0.055,0,0.592426
1.075,0.055,0,0.59312
1.085,0.055,0,0.593622
1.095,0.055,0,0.593981
1.105,0.055,0,0.59423
1.115,0.055,0,0.594372
1.125,0.055,0,0.594411
1.135,0.055,0,0.594309
1.145,0.055,0,0.594079
1.155,0.055,0,0.593747
1.165,0.055,0,0.593299
1.175,0.055,0,0.59273
1.185,0.055,0,0.592033
1.195,0.055,0,0.590978
1.205,0.055,0,0.589872
1.215,0.055,0,0.588657
1.225,0.055,0,0.587295
1.235,0.055,0,0.585786
1.245,0.055,0,0.584132
1.255,0.055,0,0.581886
1.265,0.055,0,0.5798
1.275,0.055,0,0.57764
1.285,0.055,0,0.575351
1.295,0.055,0,0.572936
1.305,0.055,0,0.570397
1.315,0.055,0,0.567075
1.325,0.055,0,0.564161
1.335,0.055,0,0.561187
1.345,0.055,0,0.558096
1.355,0.055,0,0.554889
1.365,0.055,0,0.551562
1.375,0.055,0,0.547234
1.385,0.055,0,0.543553
1.395,0.055,0,0.53979
1.405,0.055,0,0.535907
1.415,0.055,0,0.531902
1.425,0.055,0,0.527767
1.435,0.055,0,0.522363
1.445,0.055,0,0.517867
1.455,0.055,0,0.513237
1.465,0.055,0,0.508474
1.475,0.055,0,0.503581
1.485,0.055,0,0.498508
1.495,0.055,0,0.49207
1.505,0.055,0,0.486732
1.515,0.055,0,0.481286
1.525,0.055,0,0.475745
1.535,0.055,0,0.470119
1.545,0.055,0,0.46429
1.555,0.055,0,0.457118
1.565,0.055,0,0.451168
1.575,0.055,0,0.445108
1.585,0.055,0,0.438946
1.595,0.055,0,0.432697
1.605,0.055,0,0.426177
1.615,0.055,0,0.418272
1.625,0.055,0,0.411558
1.635,0.055,0,0.404756
1.645,0.055,0,0.397876
1.655,0.055,0,0.390907
1.665,0.055,0,0.383505
1.675,0.055,0,0.374566
1.685,0.055,0,0.367046
1.695,0.055,0,0.359598
1.705,0.055,0,0.352356
1.715,0.055,0,0.345447
1.725,0.055,0,0.338696
1.735,0.055,0,0.331671
1.745,0.055,0,0.326209
1.755,0.055,0,0.32107
1.765,0.055,0,0.31593
1.775,0.055,0,0.310538
1.785,0.055,0,0.304422
1.795,0.055,0,0.297878
1.805,0.055,0,0.29293
1.815,0.055,0,0.285675
1.825,0.055,0,0.277882
1.835,0.055,0,0.271806
1.845,0.055,0,0.270224
1.855,0.055,0,0.264964
1.865,0.055,0,0.260218
1.875,0.055,0,0.255669
1.885,0.055,0,0.251428
1.895,0.055,0,0.247496
1.905,0.055,0,0.243415
1.915,0.055,0,0.239182
1.925,0.055,0,0.235651
1.935,0.055,0,0.232232
1.945,0.055,0,0.228931
1.955,0.055,0,0.225744
1.965,0.055,0,0.222366
1.975,0.055,0,0.218939
1.985,0.055,0,0.21611
1.995,0.055,0,0.213396
2.005,0.055,0,0.210797
2.015,0.055,0,0.208312
2.025,0.055,0,0.205711
2.035,0.055,0,0.203187
2.045,0.055,0,0.201127
2.055,0.055,0,0.199197
2.065,0.055,0,0.197407
2.075,0.055,0,0.195772
2.085,0.055,0,0.194172
2.095,0.055,0,0.192834
2.105,0.055,0,0.191886
2.115,0.055,0,0.191117
2.125,0.055,0,0.190503
2.135,0.055,0,0.190017
2.145,0.055,0,0.189585
2.155,0.055,0,0.189251
2.165,0.055,0,0.189037
2.175,0.055,0,0.188797
2.185,0.055,0,0.188528
2.195,0.055,0,0.188247
2.205,0.055,0,0.187939
2.215,0.055,0,0.187666
2.225,0.055,0,0.187445
2.235,0.055,0,0.187234
2.245,0.055,0,0.187024
2.255,0.055,0,0.186803
2.265,0.055,0,0.186513
2.275,0.055,0,0.186166
2.285,0.055,0,0.18579
2.295,0.055,0,0.18538
2.305,0.055,0,0.184976
2.315,0.055,0,0.184635
2.325,0.055,0,0.184468
2.335,0.055,0,0.184632
2.345,0.055,0,0.184971
2.355,0.055,0,0.185392
2.365,0.055,0,0.185827
2.375,0.055,0,0.186209
2.385,0.055,0,0.18648
2.395,0.055,0,0.186472
2.405,0.055,0,0.186219
2.415,0.055,0,0.185732
2.425,0.055,0,0.185003
2.435,0.055,0,0.184031
2.445,0.055,0,0.182536
2.455,0.055,0,0.180859
2.465,0.055,0,0.179095
2.475,0.055,0,0.177191
2.485,0.055,0,0.175186
2.495,0.055,0,0.173118
2.505,0.055,0,0.170562
2.515,0.055,0,0.168148
2.525,0.055,0,0.165866
2.535,0.055,0,0.163513
2.545,0.055,0,0.161013
2.555,0.055,0,0.158285
2.565,0.055,0,0.154595
2.575,0.055,0,0.15188
2.585,0.055,0,0.149597
2.595,0.055,0,0.147469
2.605,0.055,0,0.145418
2.615,0.055,0,0.143386
2.625,0.055,0,0.140781
2.635,0.055,0,0.138768
2.645,0.055,0,0.137034
2.655,0.055,0,0.135494
2.665,0.055,0,0.133966
2.675,0.055,0,0.132159
2.685,0.055,0,0.129975
2.695,0.055,0,0.128493
2.705,0.055,0,0.127402
2.715,0.055,0,0.126436
2.725,0.055,0,0.125519
2.735,0.055,0,0.12467
2.745,0.055,0,0.123783
2.755,0.055,0,0.122918
2.765,0.055,0,0.121768
2.775,0.055,0,0.120168
2.785,0.055,0,0.117975
2.795,0.055,0,0.115056
2.805,0.055,0,0.110006
2.815,0.055,0,0.104632
2.825,0.055,0,0.0983654
2.835,0.055,0,0.0913241
2.845,0.055,0,0.0840682
2.855,0.055,0,0.0775276
0.005,0.065,0,0.631799
0.015,0.065,0,0.631583
0.025,0.065,0,0.631324
0.035,0.065,0,0.630845
0.045,0.065,0,0.630121
0.055,0.065,0,0.629269
0.065,0.065,0,0.628026
0.075,0.065,0,0.626757
0.085,0.065,0,0.625482
0.095,0.065,0,0.624184
0.105,0.065,0,0.622553
0.115,0.065,0,0.619832
0.125,0.065,0,0.617306
0.135,0.065,0,0.615307
0.145,0.065,0,0.613325
0.155,0.065,0,0.611292
0.165,0.065,0,0.609122
0.175,0.065,0,0.606612
0.185,0.065,0,0.603515
0.195,0.065,0,0.600535
0.205,0.065,0,0.597632
0.215,0.065,0,0.594272
0.225,0.065,0,0.590601
0.235,0.065,0,0.587783
0.245,0.065,0,0.581941
0.255,0.065,0,0.579002
0.265,0.065,0,0.574873
0.275,0.065,0,0.570036
0.285,0.065,0,0.56479
0.295,0.065,0,0.557938
0.305,0.065,0,0.551282
0.315,0.065,0,0.547776
0.325,0.065,0,0.543476
0.335,0.065,0,0.540552
0.345,0.065,0,0.539085
0.355,0.065,0,0.53458
0.365,0.065,0,0.531123
0.375,0.065,0,0.528694
0.385,0.065,0,0.526458
0.395,0.065,0,0.524234
0.405,0.065,0,0.521931
0.415,0.065,0,0.519453
0.425,0.065,0,0.516813
0.435,0.065,0,0.514372
0.445,0.065,0,0.511664
0.455,0.065,0,0.508737
0.465,0.065,0,0.505673
0.475,0.065,0,0.502316
0.485,0.065,0,0.498736
0.495,0.065,0,0.495723
0.505,0.065,0,0.492765
0.515,0.065,0,0.489892
0.525,0.065,0,0.487145
0.535,0.065,0,0.484355
0.545,0.065,0,0.482181
0.555,0.065,0,0.479926
0.565,0.065,0,0.477642
0.575,0.065,0,0.475091
0.585,0.065,0,0.47222
0.595,0.065,0,0.469573
0.605,0.065,0,0.466702
0.615,0.065,0,0.467343
0.625,0.065,0,0.467255
0.635,0.065,0,0.46676
0.645,0.065,0,0.466745
0.655,0.065,0,0.467847
0.665,0.065,0,0.469228
0.675,0.065,0,0.470158
0.685,0.065,0,0.470972
0.695,0.065,0,0.471709
0.705,0.065,0,0.472394
0.715,0.065,0,0.473168
0.725,0.065,0,0.473973
0.735,0.065,0,0.47466
0.745,0.065,0,0.475364
0.755,0.065,0,0.476093
0.765,0.065,0,0.476847
0.775,0.065,0,0.477751
0.785,0.065,0,0.4787
0.795,0.065,0,0.479599
0.805,0.065,0,0.480533
0.815,0.065,0,0.481476
0.825,0.065,0,0.482381
0.835,0.065,0,0.483174
0.845,0.065,0,0.483443
0.855,0.065,0,0.484887
0.865,0.065,0,0.486584
0.875,0.065,0,0.488307
0.885,0.065,0,0.490019
0.895,0.065,0,0.492018
0.905,0.065,0,0.493986
0.915,0.065,0,0.495927
0.925,0.065,0,0.498136
0.935,0.065,0,0.500812
0.945,0.065,0,0.504005
0.955,0.065,0,0.506796
0.965,0.065,0,0.507361
0.975,0.065,0,0.507985
0.985,0.065,0,0.508774
0.995,0.065,0,0.509724
1.005,0.065,0,0.510798
1.015,0.065,0,0.512195
1.025,0.065,0,0.513579
1.035,0.065,0,0.51496
1.045,0.065,0,0.516395
1.055,0.065,0,0.51779
1.065,0.065,0,0.519015
1.075,0.065,0,0.519967
1.085,0.065,0,0.520334
1.095,0.065,0,0.520353
1.105,0.065,0,0.520128
1.115,0.065,0,0.519711
1.125,0.065,0,0.519154
1.135,0.065,0,0.518317
1.145,0.065,0,0.517394
1.155,0.065,0,0.516352
1.165,0.065,0,0.515151
1.175,0.065,0,0.513785
1.185,0.065,0,0.512254
1.195,0.065,0,0.510149
1.205,0.065,0,0.508115
1.215,0.065,0,0.505999
1.225,0.065,0,0.503733
1.235,0.065,0,0.501322
1.245,0.065,0,0.498772
1.255,0.065,0,0.495456
1.265,0.065,0,0.492499
1.275,0.065,0,0.489533
1.285,0.065,0,0.48648
1.295,0.065,0,0.483348
1.305,0.065,0,0.480142
1.315,0.065,0,0.476084
1.325,0.065,0,0.472629
1.335,0.065,0,0.46918
1.345,0.065,0,0.465666
1.355,0.065,0,0.462086
1.365,0.065,0,0.458436
1.375,0.065,0,0.453782
1.385,0.065,0,0.449879
1.395,0.065,0,0.445913
1.405,0.065,0,0.441858
1.415,0.065,0,0.437707
1.425,0.065,0,0.43344
1.435,0.065,0,0.427903
1.445,0.065,0,0.423336
1.455,0.065,0,0.418664
