x,y,gas saturation [-],CO2 concentration in water [kg/m3]
2.805E+00,8.750E-01,0.000E+00,8.217E-09
2.815E+00,8.750E-01,0.000E+00,1.371E-09
2.825E+00,8.750E-01,0.000E+00,2.041E-10
2.835E+00,8.750E-01,0.000E+00,2.750E-11
2.845E+00,8.750E-01,0.000E+00,3.371E-12
2.855E+00,8.750E-01,0.000E+00,4.138E-13
5.000E-03,8.850E-01,0.000E+00,1.470E-35
1.500E-02,8.850E-01,0.000E+00,2.534E-34
2.500E-02,8.850E-01,0.000E+00,4.443E-33
3.500E-02,8.850E-01,0.000E+00,7.549E-32
4.500E-02,8.850E-01,0.000E+00,1.241E-30
5.500E-02,8.850E-01,0.000E+00,1.947E-29
6.500E-02,8.850E-01,0.000E+00,2.949E-28
7.500E-02,8.850E-01,0.000E+00,4.296E-27
8.500E-02,8.850E-01,0.000E+00,5.936E-26
9.500E-02,8.850E-01,0.000E+00,7.928E-25
1.050E-01,8.850E-01,0.000E+00,1.014E-23
1.150E-01,8.850E-01,0.000E+00,1.237E-22
1.250E-01,8.850E-01,0.000E+00,1.424E-21
1.350E-01,8.850E-01,0.000E+00,1.589E-20
1.450E-01,8.850E-01,0.000E+00,1.667E-19
1.550E-01,8.850E-01,0.000E+00,1.677E-18
1.650E-01,8.850E-01,0.000E+00,1.603E-17
1.750E-01,8.850E-01,0.000E+00,1.461E-16
1.850E-01,8.850E-01,0.000E+00,1.284E-15
1.950E-01,8.850E-01,0.000E+00,1.080E-14
2.050E-01,8.850E-01,0.000E+00,8.659E-14
2.150E-01,8.850E-01,0.000E+00,6.599E-13
2.250E-01,8.850E-01,0.000E+00,4.778E-12
2.350E-01,8.850E-01,0.000E+00,3.270E-11
2.450E-01,8.850E-01,0.000E+00,2.092E-10
2.550E-01,8.850E-01,0.000E+00,1.237E-09
2.650E-01,8.850E-01,0.000E+00,6.771E-09
2.750E-01,8.850E-01,0.000E+00,3.425E-08
2.850E-01,8.850E-01,0.000E+00,1.629E-07
2.950E-01,8.850E-01,0.000E+00,7.534E-07
3.050E-01,8.850E-01,0.000E+00,3.604E-06
3.150E-01,8.850E-01,0.000E+00,1.900E-05
3.250E-01,8.850E-01,0.000E+00,1.117E-04
3.350E-01,8.850E-01,0.000E+00,7.072E-04
3.450E-01,8.850E-01,0.000E+00,4.808E-03
3.550E-01,8.850E-01,0.000E+00,2.803E-02
3.650E-01,8.850E-01,0.000E+00,1.235E-01
3.750E-01,8.850E-01,0.000E+00,2.204E-01
3.850E-01,8.850E-01,0.000E+00,2.286E-01
3.950E-01,8.850E-01,0.000E+00,1.804E-01
4.050E-01,8.850E-01,0.000E+00,1.124E-01
4.150E-01,8.850E-01,0.000E+00,5.726E-02
4.250E-01,8.850E-01,0.000E+00,2.543E-02
4.350E-01,8.850E-01,0.000E+00,1.354E-02
4.450E-01,8.850E-01,0.000E+00,1.369E-02
4.550E-01,8.850E-01,0.000E+00,2.305E-02
4.650E-01,8.850E-01,0.000E+00,4.595E-02
4.750E-01,8.850E-01,0.000E+00,8.976E-02
4.850E-01,8.850E-01,0.000E+00,1.573E-01
4.950E-01,8.850E-01,0.000E+00,2.390E-01
5.050E-01,8.850E-01,0.000E+00,3.205E-01
5.150E-01,8.850E-01,0.000E+00,4.072E-01
5.250E-01,8.850E-01,0.000E+00,5.163E-01
5.350E-01,8.850E-01,0.000E+00,6.333E-01
5.450E-01,8.850E-01,0.000E+00,6.929E-01
5.550E-01,8.850E-01,0.000E+00,6.303E-01
5.650E-01,8.850E-01,0.000E+00,5.033E-01
5.750E-01,8.850E-01,0.000E+00,3.733E-01
5.850E-01,8.850E-01,0.000E+00,2.795E-01
5.950E-01,8.850E-01,0.000E+00,2.193E-01
6.050E-01,8.850E-01,0.000E+00,1.761E-01
6.150E-01,8.850E-01,0.000E+00,1.404E-01
6.250E-01,8.850E-01,0.000E+00,1.087E-01
6.350E-01,8.850E-01,0.000E+00,8.086E-02
6.450E-01,8.850E-01,0.000E+00,5.732E-02
6.550E-01,8.850E-01,0.000E+00,3.809E-02
6.650E-01,8.850E-01,0.000E+00,2.335E-02
6.750E-01,8.850E-01,0.000E+00,1.275E-02
6.850E-01,8.850E-01,0.000E+00,6.008E-03
6.950E-01,8.850E-01,0.000E+00,2.362E-03
7.050E-01,8.850E-01,0.000E+00,7.898E-04
7.150E-01,8.850E-01,0.000E+00,2.791E-04
7.250E-01,8.850E-01,0.000E+00,2.480E-04
7.350E-01,8.850E-01,0.000E+00,5.468E-04
7.450E-01,8.850E-01,0.000E+00,1.455E-03
7.550E-01,8.850E-01,0.000E+00,4.047E-03
7.650E-01,8.850E-01,0.000E+00,1.145E-02
7.750E-01,8.850E-01,0.000E+00,2.858E-02
7.850E-01,8.850E-01,0.000E+00,5.621E-02
7.950E-01,8.850E-01,0.000E+00,8.500E-02
8.050E-01,8.850E-01,0.000E+00,9.129E-02
8.150E-01,8.850E-01,0.000E+00,5.262E-02
8.250E-01,8.850E-01,0.000E+00,1.233E-02
8.350E-01,8.850E-01,0.000E+00,2.089E-03
8.450E-01,8.850E-01,0.000E+00,3.813E-04
8.550E-01,8.850E-01,0.000E+00,9.056E-05
8.650E-01,8.850E-01,0.000E+00,3.497E-05
8.750E-01,8.850E-01,0.000E+00,2.254E-05
8.850E-01,8.850E-01,0.000E+00,1.867E-05
8.950E-01,8.850E-01,0.000E+00,1.598E-05
9.050E-01,8.850E-01,0.000E+00,1.245E-05
9.150E-01,8.850E-01,0.000E+00,8.178E-06
9.250E-01,8.850E-01,0.000E+00,4.362E-06
9.350E-01,8.850E-01,0.000E+00,1.903E-06
9.450E-01,8.850E-01,0.000E+00,7.056E-07
9.550E-01,8.850E-01,0.000E+00,2.264E-07
9.650E-01,8.850E-01,0.000E+00,6.403E-08
9.750E-01,8.850E-01,0.000E+00,1.601E-08
9.850E-01,8.850E-01,0.000E+00,3.555E-09
9.950E-01,8.850E-01,0.000E+00,7.044E-10
1.005E+00,8.850E-01,0.000E+00,1.254E-10
1.015E+00,8.850E-01,0.000E+00,2.003E-11
1.025E+00,8.850E-01,0.000E+00,2.930E-12
1.035E+00,8.850E-01,0.000E+00,3.962E-13
1.045E+00,8.850E-01,0.000E+00,3.279E-14
1.055E+00,8.850E-01,0.000E+00,0.000E+00
1.065E+00,8.850E-01,0.000E+00,3.591E-20
1.075E+00,8.850E-01,0.000E+00,5.930E-20
1.085E+00,8.850E-01,0.000E+00,1.543E-19
1.095E+00,8.850E-01,0.000E+00,8.252E-19
1.105E+00,8.850E-01,0.000E+00,7.676E-18
1.115E+00,8.850E-01,0.000E+00,7.917E-17
1.125E+00,8.850E-01,0.000E+00,7.904E-16
1.135E+00,8.850E-01,0.000E+00,7.465E-15
1.145E+00,8.850E-01,0.000E+00,6.657E-14
1.155E+00,8.850E-01,0.000E+00,5.491E-13
1.165E+00,8.850E-01,0.000E+00,4.243E-12
1.175E+00,8.850E-01,0.000E+00,3.064E-11
1.185E+00,8.850E-01,0.000E+00,2.079E-10
1.195E+00,8.850E-01,0.000E+00,1.336E-09
1.205E+00,8.850E-01,0.000E+00,8.443E-09
1.215E+00,8.850E-01,0.000E+00,5.518E-08
1.225E+00,8.850E-01,0.000E+00,3.980E-07
1.235E+00,8.850E-01,0.000E+00,3.244E-06
1.245E+00,8.850E-01,0.000E+00,2.775E-05
1.255E+00,8.850E-01,0.000E+00,2.288E-04
1.265E+00,8.850E-01,0.000E+00,1.572E-03
1.275E+00,8.850E-01,0.000E+00,8.148E-03
1.285E+00,8.850E-01,0.000E+00,3.212E-02
1.295E+00,8.850E-01,0.000E+00,9.851E-02
1.305E+00,8.850E-01,0.000E+00,2.475E-01
1.315E+00,8.850E-01,0.000E+00,4.939E-01
1.325E+00,8.850E-01,0.000E+00,7.818E-01
1.335E+00,8.850E-01,0.000E+00,9.374E-01
1.345E+00,8.850E-01,0.000E+00,7.851E-01
1.355E+00,8.850E-01,0.000E+00,5.380E-01
1.365E+00,8.850E-01,0.000E+00,3.083E-01
1.375E+00,8.850E-01,0.000E+00,1.455E-01
1.385E+00,8.850E-01,0.000E+00,6.040E-02
1.395E+00,8.850E-01,0.000E+00,2.332E-02
1.405E+00,8.850E-01,0.000E+00,9.006E-03
1.415E+00,8.850E-01,0.000E+00,3.592E-03
1.425E+00,8.850E-01,0.000E+00,1.514E-03
1.435E+00,8.850E-01,0.000E+00,7.441E-04
1.445E+00,8.850E-01,0.000E+00,3.832E-04
1.455E+00,8.850E-01,0.000E+00,2.163E-04
1.465E+00,8.850E-01,0.000E+00,2.691E-04
1.475E+00,8.850E-01,0.000E+00,8.279E-04
1.485E+00,8.850E-01,0.000E+00,7.113E-04
1.495E+00,8.850E-01,0.000E+00,3.351E-04
1.505E+00,8.850E-01,0.000E+00,1.417E-04
1.515E+00,8.850E-01,0.000E+00,5.903E-05
1.525E+00,8.850E-01,0.000E+00,2.865E-05
1.535E+00,8.850E-01,0.000E+00,2.345E-05
1.545E+00,8.850E-01,0.000E+00,3.686E-05
1.555E+00,8.850E-01,0.000E+00,7.775E-05
1.565E+00,8.850E-01,0.000E+00,1.734E-04
1.575E+00,8.850E-01,0.000E+00,3.761E-04
1.585E+00,8.850E-01,0.000E+00,7.735E-04
1.595E+00,8.850E-01,0.000E+00,1.508E-03
1.605E+00,8.850E-01,0.000E+00,2.823E-03
1.615E+00,8.850E-01,0.000E+00,5.198E-03
1.625E+00,8.850E-01,0.000E+00,9.619E-03
1.635E+00,8.850E-01,0.000E+00,1.794E-02
1.645E+00,8.850E-01,0.000E+00,3.258E-02
1.655E+00,8.850E-01,0.000E+00,5.641E-02
1.665E+00,8.850E-01,0.000E+00,9.524E-02
1.675E+00,8.850E-01,0.000E+00,1.681E-01
1.685E+00,8.850E-01,0.000E+00,3.400E-01
1.695E+00,8.850E-01,0.000E+00,6.580E-01
1.705E+00,8.850E-01,0.000E+00,9.329E-01
1.715E+00,8.850E-01,0.000E+00,8.024E-01
1.725E+00,8.850E-01,0.000E+00,4.644E-01
1.735E+00,8.850E-01,0.000E+00,1.458E-01
1.745E+00,8.850E-01,0.000E+00,3.678E-02
1.755E+00,8.850E-01,0.000E+00,1.534E-02
1.765E+00,8.850E-01,0.000E+00,8.036E-03
1.775E+00,8.850E-01,0.000E+00,4.692E-03
1.785E+00,8.850E-01,0.000E+00,2.865E-03
1.795E+00,8.850E-01,0.000E+00,1.762E-03
1.805E+00,8.850E-01,0.000E+00,1.065E-03
1.815E+00,8.850E-01,0.000E+00,6.261E-04
1.825E+00,8.850E-01,0.000E+00,3.575E-04
1.835E+00,8.850E-01,0.000E+00,1.994E-04
1.845E+00,8.850E-01,0.000E+00,1.090E-04
1.855E+00,8.850E-01,0.000E+00,6.018E-05
1.865E+00,8.850E-01,0.000E+00,3.478E-05
1.875E+00,8.850E-01,0.000E+00,2.223E-05
1.885E+00,8.850E-01,0.000E+00,1.619E-05
1.895E+00,8.850E-01,0.000E+00,1.315E-05
1.905E+00,8.850E-01,0.000E+00,1.140E-05
1.915E+00,8.850E-01,0.000E+00,1.024E-05
1.925E+00,8.850E-01,0.000E+00,9.789E-06
1.935E+00,8.850E-01,0.000E+00,1.049E-05
1.945E+00,8.850E-01,0.000E+00,1.330E-05
1.955E+00,8.850E-01,0.000E+00,1.977E-05
1.965E+00,8.850E-01,0.000E+00,3.239E-05
1.975E+00,8.850E-01,0.000E+00,5.544E-05
1.985E+00,8.850E-01,0.000E+00,9.702E-05
1.995E+00,8.850E-01,0.000E+00,1.750E-04
2.005E+00,8.850E-01,0.000E+00,3.417E-04
2.015E+00,8.850E-01,0.000E+00,7.825E-04
2.025E+00,8.850E-01,0.000E+00,2.198E-03
2.035E+00,8.850E-01,0.000E+00,7.047E-03
2.045E+00,8.850E-01,0.000E+00,2.245E-02
2.055E+00,8.850E-01,0.000E+00,6.469E-02
2.065E+00,8.850E-01,0.000E+00,1.608E-01
2.075E+00,8.850E-01,0.000E+00,3.436E-01
2.085E+00,8.850E-01,0.000E+00,6.116E-01
2.095E+00,8.850E-01,0.000E+00,8.864E-01
2.105E+00,8.850E-01,0.000E+00,8.534E-01
2.115E+00,8.850E-01,0.000E+00,5.879E-01
2.125E+00,8.850E-01,0.000E+00,3.078E-01
2.135E+00,8.850E-01,0.000E+00,1.260E-01
2.145E+00,8.850E-01,0.000E+00,3.910E-02
2.155E+00,8.850E-01,0.000E+00,8.684E-03
2.165E+00,8.850E-01,0.000E+00,1.395E-03
2.175E+00,8.850E-01,0.000E+00,1.958E-04
2.185E+00,8.850E-01,0.000E+00,3.373E-05
2.195E+00,8.850E-01,0.000E+00,9.930E-06
2.205E+00,8.850E-01,0.000E+00,5.543E-06
2.215E+00,8.850E-01,0.000E+00,5.185E-06
2.225E+00,8.850E-01,0.000E+00,5.930E-06
2.235E+00,8.850E-01,0.000E+00,6.928E-06
2.245E+00,8.850E-01,0.000E+00,7.767E-06
2.255E+00,8.850E-01,0.000E+00,8.071E-06
2.265E+00,8.850E-01,0.000E+00,7.647E-06
2.275E+00,8.850E-01,0.000E+00,6.615E-06
2.285E+00,8.850E-01,0.000E+00,5.304E-06
2.295E+00,8.850E-01,0.000E+00,4.037E-06
2.305E+00,8.850E-01,0.000E+00,3.053E-06
2.315E+00,8.850E-01,0.000E+00,2.366E-06
2.325E+00,8.850E-01,0.000E+00,1.914E-06
2.335E+00,8.850E-01,0.000E+00,1.576E-06
2.345E+00,8.850E-01,0.000E+00,1.294E-06
2.355E+00,8.850E-01,0.000E+00,9.937E-07
2.365E+00,8.850E-01,0.000E+00,7.069E-07
2.375E+00,8.850E-01,0.000E+00,4.733E-07
2.385E+00,8.850E-01,0.000E+00,3.027E-07
2.395E+00,8.850E-01,0.000E+00,1.903E-07
2.405E+00,8.850E-01,0.000E+00,1.227E-07
2.415E+00,8.850E-01,0.000E+00,8.417E-08
2.425E+00,8.850E-01,0.000E+00,6.330E-08
2.435E+00,8.850E-01,0.000E+00,5.173E-08
2.445E+00,8.850E-01,0.000E+00,4.557E-08
2.455E+00,8.850E-01,0.000E+00,4.493E-08
2.465E+00,8.850E-01,0.000E+00,5.322E-08
2.475E+00,8.850E-01,0.000E+00,7.955E-08
2.485E+00,8.850E-01,0.000E+00,1.436E-07
2.495E+00,8.850E-01,0.000E+00,2.890E-07
2.505E+00,8.850E-01,0.000E+00,6.119E-07
2.515E+00,8.850E-01,0.000E+00,1.374E-06
2.525E+00,8.850E-01,0.000E+00,3.092E-06
2.535E+00,8.850E-01,0.000E+00,6.917E-06
2.545E+00,8.850E-01,0.000E+00,1.529E-05
2.555E+00,8.850E-01,0.000E+00,3.398E-05
2.565E+00,8.850E-01,0.000E+00,7.316E-05
2.575E+00,8.850E-01,0.000E+00,1.549E-04
2.585E+00,8.850E-01,0.000E+00,3.103E-04
2.595E+00,8.850E-01,0.000E+00,5.719E-04
2.605E+00,8.850E-01,0.000E+00,9.345E-04
2.615E+00,8.850E-01,0.000E+00,1.616E-03
2.625E+00,8.850E-01,0.000E+00,2.578E-03
2.635E+00,8.850E-01,0.000E+00,3.810E-03
2.645E+00,8.850E-01,0.000E+00,5.077E-03
2.655E+00,8.850E-01,0.000E+00,5.732E-03
2.665E+00,8.850E-01,0.000E+00,6.030E-03
2.675E+00,8.850E-01,0.000E+00,5.254E-03
2.685E+00,8.850E-01,0.000E+00,3.708E-03
2.695E+00,8.850E-01,0.000E+00,2.375E-03
2.705E+00,8.850E-01,0.000E+00,1.410E-03
2.715E+00,8.850E-01,0.000E+00,7.660E-04
2.725E+00,8.850E-01,0.000E+00,3.911E-04
2.735E+00,8.850E-01,0.000E+00,1.863E-04
2.745E+00,8.850E-01,0.000E+00,8.280E-05
2.755E+00,8.850E-01,0.000E+00,3.273E-05
2.765E+00,8.850E-01,0.000E+00,1.139E-05
2.775E+00,8.850E-01,0.000E+00,3.363E-06
2.785E+00,8.850E-01,0.000E+00,8.470E-07
2.795E+00,8.850E-01,0.000E+00,1.858E-07
2.805E+00,8.850E-01,0.000E+00,3.562E-08
2.815E+00,8.850E-01,0.000E+00,6.013E-09
2.825E+00,8.850E-01,0.000E+00,9.050E-10
2.835E+00,8.850E-01,0.000E+00,1.232E-10
2.845E+00,8.850E-01,0.000E+00,1.509E-11
2.855E+00,8.850E-01,0.000E+00,1.880E-12
5.000E-03,8.950E-01,0.000E+00,5.056E-35
1.500E-02,8.950E-01,0.000E+00,8.890E-34
2.500E-02,8.950E-01,0.000E+00,1.578E-32
3.500E-02,8.950E-01,0.000E+00,2.688E-31
4.500E-02,8.950E-01,0.000E+00,4.456E-30
5.500E-02,8.950E-01,0.000E+00,7.097E-29
6.500E-02,8.950E-01,0.000E+00,1.094E-27
7.500E-02,8.950E-01,0.000E+00,1.613E-26
8.500E-02,8.950E-01,0.000E+00,2.266E-25
9.500E-02,8.950E-01,0.000E+00,3.100E-24
1.050E-01,8.950E-01,0.000E+00,3.994E-23
1.150E-01,8.950E-01,0.000E+00,4.922E-22
1.250E-01,8.950E-01,0.000E+00,5.793E-21
1.350E-01,8.950E-01,0.000E+00,6.514E-20
1.450E-01,8.950E-01,0.000E+00,6.971E-19
1.550E-01,8.950E-01,0.000E+00,7.085E-18
1.650E-01,8.950E-01,0.000E+00,6.797E-17
1.750E-01,8.950E-01,0.000E+00,6.229E-16
1.850E-01,8.950E-01,0.000E+00,5.471E-15
1.950E-01,8.950E-01,0.000E+00,4.573E-14
2.050E-01,8.950E-01,0.000E+00,3.631E-13
2.150E-01,8.950E-01,0.000E+00,2.758E-12
2.250E-01,8.950E-01,0.000E+00,1.999E-11
2.350E-01,8.950E-01,0.000E+00,1.370E-10
2.450E-01,8.950E-01,0.000E+00,8.762E-10
2.550E-01,8.950E-01,0.000E+00,5.250E-09
2.650E-01,8.950E-01,0.000E+00,2.890E-08
2.750E-01,8.950E-01,0.000E+00,1.468E-07
2.850E-01,8.950E-01,0.000E+00,6.997E-07
2.950E-01,8.950E-01,0.000E+00,3.261E-06
3.050E-01,8.950E-01,0.000E+00,1.587E-05
3.150E-01,8.950E-01,0.000E+00,8.476E-05
3.250E-01,8.950E-01,0.000E+00,4.987E-04
3.350E-01,8.950E-01,0.000E+00,3.156E-03
3.450E-01,8.950E-01,0.000E+00,2.084E-02
3.550E-01,8.950E-01,0.000E+00,8.823E-02
3.650E-01,8.950E-01,0.000E+00,2.571E-01
3.750E-01,8.950E-01,0.000E+00,3.791E-01
3.850E-01,8.950E-01,0.000E+00,4.113E-01
3.950E-01,8.950E-01,0.000E+00,3.621E-01
4.050E-01,8.950E-01,0.000E+00,2.647E-01
4.150E-01,8.950E-01,0.000E+00,1.634E-01
4.250E-01,8.950E-01,0.000E+00,8.666E-02
4.350E-01,8.950E-01,0.000E+00,4.322E-02
4.450E-01,8.950E-01,0.000E+00,2.370E-02
4.550E-01,8.950E-01,0.000E+00,1.959E-02
4.650E-01,8.950E-01,0.000E+00,2.777E-02
4.750E-01,8.950E-01,0.000E+00,5.104E-02
4.850E-01,8.950E-01,0.000E+00,9.345E-02
4.950E-01,8.950E-01,0.000E+00,1.546E-01
5.050E-01,8.950E-01,0.000E+00,2.301E-01
5.150E-01,8.950E-01,0.000E+00,3.270E-01
5.250E-01,8.950E-01,0.000E+00,4.633E-01
5.350E-01,8.950E-01,0.000E+00,6.015E-01
5.450E-01,8.950E-01,0.000E+00,6.632E-01
5.550E-01,8.950E-01,0.000E+00,5.934E-01
5.650E-01,8.950E-01,0.000E+00,4.637E-01
5.750E-01,8.950E-01,0.000E+00,3.315E-01
5.850E-01,8.950E-01,0.000E+00,2.349E-01
5.950E-01,8.950E-01,0.000E+00,1.749E-01
6.050E-01,8.950E-01,0.000E+00,1.358E-01
6.150E-01,8.950E-01,0.000E+00,1.057E-01
6.250E-01,8.950E-01,0.000E+00,8.055E-02
6.350E-01,8.950E-01,0.000E+00,5.931E-02
6.450E-01,8.950E-01,0.000E+00,4.184E-02
6.550E-01,8.950E-01,0.000E+00,2.772E-02
6.650E-01,8.950E-01,0.000E+00,1.692E-02
6.750E-01,8.950E-01,0.000E+00,9.150E-03
6.850E-01,8.950E-01,0.000E+00,4.300E-03
6.950E-01,8.950E-01,0.000E+00,1.740E-03
7.050E-01,8.950E-01,0.000E+00,7.477E-04
7.150E-01,8.950E-01,0.000E+00,6.829E-04
7.250E-01,8.950E-01,0.000E+00,1.389E-03
7.350E-01,8.950E-01,0.000E+00,3.431E-03
7.450E-01,8.950E-01,0.000E+00,8.592E-03
7.550E-01,8.950E-01,0.000E+00,2.101E-02
7.650E-01,8.950E-01,0.000E+00,4.954E-02
7.750E-01,8.950E-01,0.000E+00,1.014E-01
7.850E-01,8.950E-01,0.000E+00,1.699E-01
7.950E-01,8.950E-01,0.000E+00,2.272E-01
8.050E-01,8.950E-01,0.000E+00,2.352E-01
8.150E-01,8.950E-01,0.000E+00,1.510E-01
8.250E-01,8.950E-01,0.000E+00,4.821E-02
8.350E-01,8.950E-01,0.000E+00,1.134E-02
8.450E-01,8.950E-01,0.000E+00,1.969E-03
8.550E-01,8.950E-01,0.000E+00,4.122E-04
8.650E-01,8.950E-01,0.000E+00,1.576E-04
8.750E-01,8.950E-01,0.000E+00,1.116E-04
8.850E-01,8.950E-01,0.000E+00,1.025E-04
8.950E-01,8.950E-01,0.000E+00,9.501E-05
9.050E-01,8.950E-01,0.000E+00,7.835E-05
9.150E-01,8.950E-01,0.000E+00,5.291E-05
9.250E-01,8.950E-01,0.000E+00,2.839E-05
9.350E-01,8.950E-01,0.000E+00,1.229E-05
9.450E-01,8.950E-01,0.000E+00,4.522E-06
9.550E-01,8.950E-01,0.000E+00,1.442E-06
9.650E-01,8.950E-01,0.000E+00,4.069E-07
9.750E-01,8.950E-01,0.000E+00,1.018E-07
9.850E-01,8.950E-01,0.000E+00,2.271E-08
9.950E-01,8.950E-01,0.000E+00,4.505E-09
1.005E+00,8.950E-01,0.000E+00,8.018E-10
1.015E+00,8.950E-01,0.000E+00,1.286E-10
1.025E+00,8.950E-01,0.000E+00,1.903E-11
1.035E+00,8.950E-01,0.000E+00,2.730E-12
1.045E+00,8.950E-01,0.000E+00,0.000E+00
1.055E+00,8.950E-01,0.000E+00,9.227E-21
1.065E+00,8.950E-01,0.000E+00,1.656E-20
1.075E+00,8.950E-01,0.000E+00,4.078E-20
1.085E+00,8.950E-01,0.000E+00,2.125E-19
1.095E+00,8.950E-01,0.000E+00,2.000E-18
1.105E+00,8.950E-01,0.000E+00,2.161E-17
1.115E+00,8.950E-01,0.000E+00,2.295E-16
1.125E+00,8.950E-01,0.000E+00,2.308E-15
1.135E+00,8.950E-01,0.000E+00,2.195E-14
1.145E+00,8.950E-01,0.000E+00,1.951E-13
1.155E+00,8.950E-01,0.000E+00,1.618E-12
1.165E+00,8.950E-01,0.000E+00,1.253E-11
1.175E+00,8.950E-01,0.000E+00,9.018E-11
1.185E+00,8.950E-01,0.000E+00,6.063E-10
1.195E+00,8.950E-01,0.000E+00,3.838E-09
1.205E+00,8.950E-01,0.000E+00,2.379E-08
1.215E+00,8.950E-01,0.000E+00,1.521E-07
1.225E+00,8.950E-01,0.000E+00,1.102E-06
1.235E+00,8.950E-01,0.000E+00,9.158E-06
1.245E+00,8.950E-01,0.000E+00,8.020E-05
1.255E+00,8.950E-01,0.000E+00,6.489E-04
1.265E+00,8.950E-01,0.000E+00,4.410E-03
1.275E+00,8.950E-01,0.000E+00,2.124E-02
1.285E+00,8.950E-01,0.000E+00,7.268E-02
1.295E+00,8.950E-01,0.000E+00,1.907E-01
1.305E+00,8.950E-01,0.000E+00,3.852E-01
1.315E+00,8.950E-01,0.000E+00,6.424E-01
1.325E+00,8.950E-01,0.000E+00,9.128E-01
1.335E+00,8.950E-01,0.000E+00,1.086E+00
1.345E+00,8.950E-01,0.000E+00,9.597E-01
1.355E+00,8.950E-01,0.000E+00,7.031E-01
1.365E+00,8.950E-01,0.000E+00,4.505E-01
1.375E+00,8.950E-01,0.000E+00,2.424E-01
1.385E+00,8.950E-01,0.000E+00,1.152E-01
1.395E+00,8.950E-01,0.000E+00,5.082E-02
1.405E+00,8.950E-01,0.000E+00,2.234E-02
1.415E+00,8.950E-01,0.000E+00,1.027E-02
1.425E+00,8.950E-01,0.000E+00,5.019E-03
1.435E+00,8.950E-01,0.000E+00,2.463E-03
1.445E+00,8.950E-01,0.000E+00,1.165E-03
1.455E+00,8.950E-01,0.000E+00,9.352E-04
1.465E+00,8.950E-01,0.000E+00,4.192E-03
1.475E+00,8.950E-01,0.000E+00,1.457E-02
1.485E+00,8.950E-01,0.000E+00,1.171E-02
1.495E+00,8.950E-01,0.000E+00,5.401E-03
1.505E+00,8.950E-01,0.000E+00,1.969E-03
1.515E+00,8.950E-01,0.000E+00,6.938E-04
1.525E+00,8.950E-01,0.000E+00,2.445E-04
1.535E+00,8.950E-01,0.000E+00,9.828E-05
1.545E+00,8.950E-01,0.000E+00,6.467E-05
1.555E+00,8.950E-01,0.000E+00,7.914E-05
1.565E+00,8.950E-01,0.000E+00,1.347E-04
1.575E+00,8.950E-01,0.000E+00,2.572E-04
1.585E+00,8.950E-01,0.000E+00,5.045E-04
1.595E+00,8.950E-01,0.000E+00,9.827E-04
1.605E+00,8.950E-01,0.000E+00,1.898E-03
1.615E+00,8.950E-01,0.000E+00,3.680E-03
1.625E+00,8.950E-01,0.000E+00,7.220E-03
1.635E+00,8.950E-01,0.000E+00,1.412E-02
1.645E+00,8.950E-01,0.000E+00,2.647E-02
1.655E+00,8.950E-01,0.000E+00,4.681E-02
1.665E+00,8.950E-01,0.000E+00,8.139E-02
1.675E+00,8.950E-01,0.000E+00,1.570E-01
1.685E+00,8.950E-01,0.000E+00,3.474E-01
1.695E+00,8.950E-01,0.000E+00,6.844E-01
1.705E+00,8.950E-01,0.000E+00,9.682E-01
1.715E+00,8.950E-01,0.000E+00,7.893E-01
1.725E+00,8.950E-01,0.000E+00,4.022E-01
1.735E+00,8.950E-01,0.000E+00,9.581E-02
1.745E+00,8.950E-01,0.000E+00,2.705E-02
1.755E+00,8.950E-01,0.000E+00,1.085E-02
1.765E+00,8.950E-01,0.000E+00,5.215E-03
1.775E+00,8.950E-01,0.000E+00,2.798E-03
1.785E+00,8.950E-01,0.000E+00,1.591E-03
1.795E+00,8.950E-01,0.000E+00,9.191E-04
1.805E+00,8.950E-01,0.000E+00,5.268E-04
1.815E+00,8.950E-01,0.000E+00,2.984E-04
1.825E+00,8.950E-01,0.000E+00,1.704E-04
1.835E+00,8.950E-01,0.000E+00,1.029E-04
1.845E+00,8.950E-01,0.000E+00,7.002E-05
1.855E+00,8.950E-01,0.000E+00,5.659E-05
1.865E+00,8.950E-01,0.000E+00,5.301E-05
1.875E+00,8.950E-01,0.000E+00,5.352E-05
1.885E+00,8.950E-01,0.000E+00,5.456E-05
1.895E+00,8.950E-01,0.000E+00,5.393E-05
1.905E+00,8.950E-01,0.000E+00,5.073E-05
1.915E+00,8.950E-01,0.000E+00,4.538E-05
1.925E+00,8.950E-01,0.000E+00,4.064E-05
1.935E+00,8.950E-01,0.000E+00,3.948E-05
1.945E+00,8.950E-01,0.000E+00,4.558E-05
1.955E+00,8.950E-01,0.000E+00,6.421E-05
1.965E+00,8.950E-01,0.000E+00,1.032E-04
1.975E+00,8.950E-01,0.000E+00,1.769E-04
1.985E+00,8.950E-01,0.000E+00,3.130E-04
1.995E+00,8.950E-01,0.000E+00,5.745E-04
2.005E+00,8.950E-01,0.000E+00,1.136E-03
2.015E+00,8.950E-01,0.000E+00,2.541E-03
2.025E+00,8.950E-01,0.000E+00,6.496E-03
2.035E+00,8.950E-01,0.000E+00,1.785E-02
2.045E+00,8.950E-01,0.000E+00,4.770E-02
2.055E+00,8.950E-01,0.000E+00,1.165E-01
