t_s,p1_Pa,p2_Pa,mobA_kg,immobA_kg,dissA_kg,sealA_kg,mobB_kg,immobB_kg,dissB_kg,sealB_kg,M_C,CO2tot_kg
226800,109484.854546532,103624.930307719,0.00100296444258504,4.1005050831682e-07,0.00194282487633468,0.000410094994251362,0,0,0.000531784617722859,1.21525683201061e-06,1.21442680303768,0.00855697383618921
227400,109484.854546532,103624.930307719,0.000999404912198735,6.94034238865789e-07,0.00194666123263745,0.000410530505444158,0,0,0.000531587452366639,1.2274811174967e-06,1.21492052808424,0.0085569738653952
228000,109484.854546532,103624.930307719,0.000996515569810053,5.95128989942578e-07,0.00195016678127116,0.000410968095623675,0,0,0.000531392340264708,1.23967055981988e-06,1.21580541512431,0.00855697389961128
228600,109484.854546532,103624.930307719,0.000994035434312205,5.60685442220132e-07,0.00195312356057396,0.00041140863817971,0,0,0.000531199506339149,1.25174614503593e-06,1.21648796915354,0.00855697422171193
229200,109484.854546532,103624.930307719,0.000991420846341008,7.31754807779796e-07,0.00195600030125835,0.00041184986178707,0,0,0.000531010330945687,1.26385396744053e-06,1.21679748038232,0.00855697444270131
229800,109484.854546532,103624.930307719,0.000989030237611911,6.27313780226269e-07,0.00195893967706643,0.000412291222133599,0,0,0.000530824443243382,1.27603607237482e-06,1.21685357918957,0.00855697445038448
230400,109484.854546532,103624.930307719,0.000986795006160046,5.62121918773887e-07,0.00196165499665434,0.000412734523229126,0,0,0.000530640900978424,1.28820747173602e-06,1.21579869469827,0.00855697447448017
231000,109484.854546532,103624.930307719,0.000984575622474157,6.38731512342775e-07,0.00196418903041686,0.000413179498632147,0,0,0.000530459985431621,1.30037055167032e-06,1.21418561542767,0.00855697468024796
231600,109484.854546532,103624.930307719,0.000982593022866368,6.54419083538876e-07,0.00196651921676647,0.00041362618768772,0,0,0.000530281705896905,1.31251970251442e-06,1.21174162249421,0.00855697443391118
232200,109484.854546532,103624.930307719,0.000980617369165698,6.62454327798983e-07,0.00196885274143989,0.000414073684915661,0,0,0.000530105198137442,1.32471527836773e-06,1.20914316547151,0.00855697459464336
232800,109484.854546532,103624.930307719,0.000978664178933131,6.45789192849767e-07,0.00197119080656976,0.000414522020346228,0,0,0.000529931095026227,1.33696690538162e-06,1.20590795976649,0.00855697469769128
233400,109484.854546532,103624.930307719,0.000976738244980364,5.01812214335113e-07,0.00197364808479944,0.000414970760995917,0,0,0.00052976035872104,1.34931277418005e-06,1.20256445047913,0.0085569746820414
234000,109484.854546532,103624.930307719,0.000974790947416786,3.80412013151349e-07,0.00197610621720684,0.000415420416113249,0,0,0.000529591413270914,1.36172357952146e-06,1.19861340373313,0.00855697470846935
234600,109484.854546532,103624.930307719,0.000972635075786461,4.60434983344828e-07,0.00197857352255247,0.000415870846261506,0,0,0.000529423518111633,1.37419312202555e-06,1.19470200417358,0.00855697357553506
235200,109484.854546532,103624.930307719,0.000970482823938589,4.53699746501575e-07,0.0019811418977948,0.000416321709652242,0,0,0.000529257375621263,1.38676035753756e-06,1.19038020591155,0.0085569735246257
235800,109484.854546532,103624.930307719,0.000968159638513943,3.9477819617322e-07,0.00198397463022578,0.000416772396711716,0,0,0.000529094439127098,1.39949339122822e-06,1.1855900557555,0.00855697363037277
236400,109484.854546532,103624.930307719,0.000965709091948672,4.39966476882667e-07,0.00198683745707103,0.000417223882410253,0,0,0.000528933014832123,1.412311266231e-06,1.18068226761527,0.00855697362576415
237000,109484.854546532,103624.930307719,0.000963101154093647,4.16546030618241e-07,0.00198996832722052,0.000417675149691593,0,0,0.000528774364423236,1.42530444503681e-06,1.17562089264986,0.00855697360579249
237600,109484.854546532,103624.930307719,0.00096020704986968,4.55960086972761e-07,0.00199336343500416,0.000418126198863881,0,0,0.000528618473274042,1.43848073403206e-06,1.17039698695242,0.00855697353928812
238200,109484.854546532,103624.930307719,0.000957274752159343,4.93379961259126e-07,0.00199680853114,0.000418577838121018,0,0,0.000528465277022894,1.45176634684765e-06,1.16505634221454,0.00855697358665114
238800,109484.854546532,103624.930307719,0.000954376252672499,5.85952595622062e-07,0.00200015142774564,0.000419030469354023,0,0,0.000528313864791645,1.46509786605587e-06,1.15999520903466,0.00855697356379673
239400,109484.854546532,103624.930307719,0.000951627400342994,7.61479001489966e-07,0.00200322356927904,0.000419484746373284,0,0,0.000528161715739254,1.47841207593798e-06,1.155247498631,0.00855697352960071
240000,109484.854546532,103624.930307719,0.000949439929755121,6.29755922692409e-07,0.00200599855983226,0.000419940479374749,0,0,0.00052801030523432,1.49169082220137e-06,1.15084349082725,0.00855697345585055
240600,109484.854546532,103624.930307719,0.00094735480520279,5.17269828263865e-07,0.00200863196080825,0.000420397155053292,0,0,0.000527860289107979,1.50498047732312e-06,1.14709853746651,0.00855697345834944
241200,109484.854546532,103624.930307719,0.000944828080095247,6.28899491626481e-07,0.00201152264854889,0.000420853347103673,0,0,0.000527712655556916,1.51842948209112e-06,1.14400622371858,0.00855697353113745
241800,109484.854546532,103624.930307719,0.000942288999800595,5.49967682816839e-07,0.00201465388689264,0.000421309136338885,0,0,0.000527567794927174,1.53203979909127e-06,1.14144045219429,0.00855697352642124
242400,109484.854546532,103624.930307719,0.000939159229450281,6.55333921667748e-07,0.00201826570412158,0.000421763918894211,0,0,0.000527426526233608,1.54592607268141e-06,1.13897220759318,0.00855697366044524
243000,109484.854546532,103624.930307719,0.000936093570262038,6.02817209828328e-07,0.00202199028989759,0.000422218799738827,0,0,0.000527286985041898,1.55995132636901e-06,1.13672527755188,0.00855697363945077
243600,109484.854546532,103624.930307719,0.000931935878412011,1.12630949318535e-06,0.0020264040091488,0.000422671595336147,0,0,0.000527154013881345,1.57438672133219e-06,1.13482410602097,0.00855697369296208
244200,109484.854546532,103624.930307719,0.000928234989089064,9.12659736222404e-07,0.00203126266788699,0.000423123211738192,0,0,0.000527026679891761,1.58922530330162e-06,1.1328294347058,0.00855697380079017
244800,109484.854546532,103624.930307719,0.000924430429092348,9.18913470461242e-07,0.00203601761920127,0.000423575304380373,0,0,0.000526901208102186,1.60420090369068e-06,1.1306192629526,0.00855697384963728
245400,109484.854546532,103624.930307719,0.000920757259947569,9.03346055479648e-07,0.00204065570003896,0.000424027932114152,0,0,0.000526776730748349,1.61927094590075e-06,1.12910753758885,0.00855697383048013
246000,109484.854546532,103624.930307719,0.000917027207147924,1.00943022886969e-06,0.00204518592902542,0.000424481166485766,0,0,0.000526653396167757,1.63440424661369e-06,1.12843074876908,0.00855697384395839
246600,109484.854546532,103624.930307719,0.00091364851596283,8.70229699609227e-07,0.0020495917278378,0.00042493540510988,0,0,0.000526530520484579,1.64954496773812e-06,1.1281246666915,0.00855697385105351
247200,109484.854546532,103624.930307719,0.0009102321766343,1.10829235077146e-06,0.00205361713254343,0.000425391101337531,0,0,0.000526405624789292,1.6645633617528e-06,1.12802574923852,0.0085569737729205
247800,109484.854546532,103624.930307719,0.000907295450012735,8.85882880184697e-07,0.0020576733227068,0.000425846872264999,0,0,0.000526283028696577,1.67965211153566e-06,1.12791396107262,0.00855697427920963
248400,109484.854546532,103624.930307719,0.000903743395649089,1.19233125664947e-06,0.00206192817762661,0.000426301953985694,0,0,0.000526165145070354,1.69495483268223e-06,1.12773194953339,0.00855697591285195
249000,109484.854546532,103624.930307719,0.000901526967627632,1.09567013881612e-06,0.00206495009017674,0.000426760961650196,0,0,0.000526039557718933,1.70976871489571e-06,1.12798664515437,0.00855697594856587
249600,109484.854546532,103624.930307719,0.000899816561199555,9.19243247066534e-07,0.00206744916654525,0.000427220627937299,0,0,0.000525911918844498,1.72442198526006e-06,1.12901683774023,0.00855697602699382
250200,109484.854546532,103624.930307719,0.000898142273385498,1.25872251174985e-06,0.00206961393466579,0.000427679585307973,0,0,0.000525786349983461,1.7391737974725e-06,1.13008118877735,0.00855697685881376
250800,109484.854546532,103624.930307719,0.000897658772910994,1.02352003818224e-06,0.00207148859029495,0.000428138177368692,0,0,0.000525662866328581,1.75407004804917e-06,1.13111306626844,0.00855698036904685
251400,109484.854546532,103624.930307719,0.000897262958519652,6.09948985713312e-07,0.00207350681439199,0.000428591453876808,0,0,0.000525539878483354,1.76898777491724e-06,1.13126652098349,0.00855697936620422
252000,109484.854546532,103624.930307719,0.000896209825780098,4.61882650494661e-07,0.00207552126509363,0.000429040604303654,0,0,0.000525416232977858,1.78381006401561e-06,1.13029156202584,0.00855697985821048
252600,109484.854546532,103624.930307719,0.00089552396765084,3.54638451181771e-07,0.0020772678854952,0.000429478963131143,0,0,0.00052529138245791,1.79892795746779e-06,1.12842577054655,0.00855697838694833
253200,109484.854546532,103624.930307719,0.000892908886386624,2.74039332044167e-07,0.0020805069771495,0.000429904027978209,0,0,0.000525174963716673,1.81477399945967e-06,1.12551812431153,0.00855697856765568
253800,109484.854546532,103624.930307719,0.000890188413122237,4.48993241920069e-07,0.00208357003885705,0.000430327926275432,0,0,0.00052505879811563,1.83052308896236e-06,1.12229524651556,0.00855697874420021
254400,109484.854546532,103624.930307719,0.000887025353096406,6.05770939478415e-07,0.00208717724592379,0.000430747184326184,0,0,0.000524948347435312,1.84663445783196e-06,1.11908324100156,0.00855697878058376
255000,109484.854546532,103624.930307719,0.000883888054682856,4.9173097271999e-07,0.0020910778206272,0.000431163827381392,0,0,0.000524842579993024,1.86299430820596e-06,1.11634644879988,0.00855697854702294
255600,109484.854546532,103624.930307719,0.000881008156808814,4.05678575085425e-07,0.00209464125978345,0.000431581357201719,0,0,0.000524735946606107,1.87921743386667e-06,1.11429372256965,0.00855697866585691
256200,109484.854546532,103624.930307719,0.000877752578793444,7.08547676762627e-07,0.00209818936714172,0.000431998639054671,0,0,0.000524630760294489,1.89549201298349e-06,1.11233792258519,0.0085569786499148
256800,109484.854546532,103624.930307719,0.000874996086484242,6.06923293934871e-07,0.00210162497820806,0.000432416697786869,0,0,0.000524526801464732,1.91175444336805e-06,1.11069235833272,0.0085569792167869
257400,109484.854546532,103624.930307719,0.000872770705841555,5.30699374132101e-07,0.00210439486712136,0.000432838109802363,0,0,0.0005244199924834,1.92768923248033e-06,1.10963097147989,0.00855697687820095
258000,109484.854546532,103624.930307719,0.000870699320719373,5.3630808241991e-07,0.00210688415228178,0.000433261237231048,0,0,0.000524312627743595,1.94345326620681e-06,1.10828539317749,0.0085569768321808
258600,109484.854546532,103624.930307719,0.00086856152148706,6.15032846586129e-07,0.00210936333368667,0.000433685119782024,0,0,0.000524207524076995,1.95921164755298e-06,1.10666546938849,0.00855697683509154
259200,109484.854546532,103624.930307719,0.000866475711796055,5.42864717388736e-07,0.0021119586050576,0.000434109158718483,0,0,0.00052410592821879,1.97507685296173e-06,1.10474687242134,0.00855697685435229
259800,109484.854546532,103624.930307719,0.000864227073030349,6.0691541297646e-07,0.00211458192141314,0.00043453352298425,0,0,0.00052400677447771,1.99105963232132e-06,1.10208290934409,0.00855697570964409
260400,109484.854546532,103624.930307719,0.000862102121036234,6.0648126438249e-07,0.00211713398390079,0.000434959475040553,0,0,0.000523906327193917,2.00698370288875e-06,1.09940664709935,0.00855697553109733
261000,109484.854546532,103624.930307719,0.000860232211275088,4.53030686093906e-07,0.00211956166307366,0.000435386698429895,0,0,0.000523805316447757,2.0228068722641e-06,1.09607155721529,0.00855697551303039
261600,109484.854546532,103624.930307719,0.000857939410677254,8.14890252658757e-07,0.00212187758131479,0.000435815072223547,0,0,0.000523703922971377,2.03856309949383e-06,1.09288156417679,0.00855697558394846
262200,109484.854546532,103624.930307719,0.000856041933330969,6.12974863990078e-07,0.00212439354941421,0.000436243506084337,0,0,0.000523605173890949,2.05445585757895e-06,1.08924036249651,0.00855697558627949
262800,109484.854546532,103624.930307719,0.000853988518374467,5.44661574173844e-07,0.00212693612842544,0.00043667257568037,0,0,0.000523508175194492,2.07037164035016e-06,1.08580937575814,0.00855697555609775
263400,109484.854546532,103624.930307719,0.000851700224181828,6.22891705205867e-07,0.00212958463307412,0.000437101943508191,0,0,0.000523414260826645,2.08636626475756e-06,1.08216633187056,0.00855697554208037
264000,109484.854546532,103624.930307719,0.000849286595202789,5.76940224245937e-07,0.00213253265294902,0.000437531015541188,0,0,0.000523325171243904,2.10257996102319e-06,1.078147984418,0.00855697554854351
264600,109484.854546532,103624.930307719,0.000846791297525725,7.04998185193336e-07,0.00213537422288744,0.0004379611538771,0,0,0.000523236045058752,2.11876077459473e-06,1.07428875988716,0.00855697734810935
265200,109484.854546532,103624.930307719,0.000844660895790821,3.88507224026719e-07,0.0021383094498579,0.000438391400854568,0,0,0.000523150890328209,2.13504195596838e-06,1.06977216157647,0.00855697735062406
265800,109484.854546532,103624.930307719,0.000842456139519093,3.95518987822241e-07,0.00214094468404665,0.000438823522516442,0,0,0.000523064262044707,2.15108782017284e-06,1.06533619350675,0.00855697393095426
266400,109484.854546532,103624.930307719,0.000840447202141228,4.51635811260218e-07,0.0021432902865221,0.000439256787634135,0,0,0.000522976558149389,2.16692495919164e-06,1.0607762437693,0.0085569738564797
267000,109484.854546532,103624.930307719,0.000838141230205108,6.57521052936075e-07,0.00214581374452847,0.000439689993044695,0,0,0.000522891272668242,2.18287854002185e-06,1.05605668612369,0.00855697389831353
267600,109484.854546532,103624.930307719,0.000836251849993852,3.95679701174747e-07,0.00214840749444887,0.000440123436288421,0,0,0.000522807191545776,2.19888783379349e-06,1.05142120573366,0.00855698157742706
268200,109484.854546532,103624.930307719,0.000833769900642031,7.97143591388914e-07,0.00215091257166012,0.000440557248654084,0,0,0.00052272301696599,2.2148666325944e-06,1.04769109205294,0.00855698175939937
268800,109484.854546532,103624.930307719,0.000831234112603552,8.27417746939311e-07,0.00215393373865975,0.000440990065795227,0,0,0.0005226460274635,2.23124175745623e-06,1.04442725071949,0.00855697958391168
269400,109484.854546532,103624.930307719,0.00082859533746638,6.6709124586736e-07,0.00215733012918283,0.000441422684226139,0,0,0.000522573833773319,2.24782285377075e-06,1.04139955884446,0.00855697984210907
270000,109484.854546532,103624.930307719,0.000825879978823521,6.4878369644215e-07,0.00216065191398222,0.000441855840589714,0,0,0.00052250251316056,2.26435926382319e-06,1.03839520686808,0.00855697991153216
270600,109484.854546532,103624.930307719,0.000823271613498915,5.79664802186907e-07,0.00216391274963681,0.000442289354750327,0,0,0.000522431866875746,2.28086115917304e-06,1.03539511081297,0.00855697890219281
271200,109484.854546532,103624.930307719,0.000820855182736797,5.10706920695054e-07,0.00216695853970414,0.00044272373402342,0,0,0.000522359833336149,2.2972233566495e-06,1.0326559323447,0.00855697888374321
271800,109484.854546532,103624.930307719,0.000818331623980364,5.78529531268201e-07,0.00216999099564703,0.000443158183567345,0,0,0.000522288558561947,2.31359306529241e-06,1.02973454435186,0.00855697885187701
272400,109484.854546532,103624.930307719,0.000815694159666122,7.93239690129799e-07,0.00217300445785846,0.000443592814566582,0,0,0.000522218982944371,2.32996376132553e-06,1.02645103529697,0.0085569789214221
273000,109484.854546532,103624.930307719,0.000813306919049074,7.70643079490223e-07,0.00217601951783314,0.000444027552122454,0,0,0.000522150479908175,2.34634629803521e-06,1.02297201357075,0.00855697896778349
273600,109484.854546532,103624.930307719,0.000811228772257107,8.05307799491779e-07,0.00217851797278833,0.000444463885992836,0,0,0.000522074203413736,2.3622409598697e-06,1.0194456855517,0.00855697924676045
274200,109484.854546532,103624.930307719,0.0008093940012082,6.93354690680588e-07,0.00218088470109606,0.000444900503783509,0,0,0.000521996941112148,2.37798602745884e-06,1.01557451275062,0.00855697923181373
274800,109484.854546532,103624.930307719,0.000807533222247264,5.99155516305797e-07,0.00218327496193874,0.000445337036253633,0,0,0.000521921345447495,2.39373449976014e-06,1.01170035812289,0.00855697928840327
275400,109484.854546532,103624.930307719,0.000805872459273151,4.21956860061339e-07,0.0021855302597329,0.000445773810672788,0,0,0.000521845199782904,2.40936428794687e-06,1.00804017152204,0.00855697936672035
276000,109484.854546532,103624.930307719,0.000803933095743603,5.25687346616586e-07,0.00218781170616807,0.000446210328640941,0,0,0.000521770806478307,2.42503640883249e-06,1.00501054148374,0.00855697978057933
276600,109484.854546532,103624.930307719,0.000802241904796056,4.53256076084516e-07,0.00219005986896914,0.000446646843224156,0,0,0.000521697214222867,2.44072508709574e-06,1.00241253535814,0.00855698186408395
277200,109484.854546532,103624.930307719,0.000800377011384985,5.47099617592709e-07,0.00219245577869705,0.000447082926776529,0,0,0.000521626388061438,2.45650933973595e-06,1.00022960863328,0.00855698291444529
277800,109484.854546532,103624.930307719,0.000798658819373267,4.20198022041179e-07,0.00219494330885922,0.000447518906462343,0,0,0.000521557850386085,2.47233916606267e-06,0.99867246654945,0.00855698099537395
278400,109484.854546532,103624.930307719,0.000796675796967658,4.80118877081434e-07,0.00219742918780805,0.000447955051928107,0,0,0.000521488015620575,2.48803363812053e-06,0.997455073461869,0.00855698132819133
279000,109484.854546532,103624.930307719,0.000794545168996974,3.78396990087866e-07,0.00220020959542833,0.000448390840196176,0,0,0.000521419872659025,2.50379092129472e-06,0.996152815022686,0.00855698131997169
279600,109484.854546532,103624.930307719,0.00079200336073764,5.75351822925165e-07,0.00220310950805055,0.000448826414116741,0,0,0.000521353217518593,2.51964295135418e-06,0.994473187007654,0.00855698141707697
280200,109484.854546532,103624.930307719,0.000789665684120743,6.49303688064684e-07,0.00220590961877553,0.000449262348881507,0,0,0.000521283736694939,2.53529858143817e-06,0.992325997657008,0.00855698148619998
280800,109484.854546532,103624.930307719,0.000787706244689755,4.9545706927112e-07,0.00220852983352434,0.00044969858725389,0,0,0.000521211601853045,2.55076767338413e-06,0.989931162948377,0.00855698147022949
281400,109484.854546532,103624.930307719,0.000785592052922769,5.72491517966766e-07,0.00221105832730208,0.000450135033581598,0,0,0.000521137878089016,2.56610473544475e-06,0.987372870598305,0.00855698178354727
282000,109484.854546532,103624.930307719,0.000783068436838504,8.28993358765514e-07,0.0022138629387118,0.000450570795324244,0,0,0.000521067799014459,2.58160794185566e-06,0.984680918831435,0.00855697843662948
282600,109484.854546532,103624.930307719,0.000780911644538008,7.02841275086912e-07,0.00221667579224107,0.000451006735761309,0,0,0.000521001480333598,2.597086037312e-06,0.982213532119741,0.0085569785155886
283200,109484.854546532,103624.930307719,0.000778184804224559,1.26685814592614e-06,0.00221932795283176,0.000451442683691096,0,0,0.000520934448944157,2.61240707850641e-06,0.980258843389393,0.00855697854239457
283800,109484.854546532,103624.930307719,0.000777070870462827,1.00498720529743e-06,0.00222150137215126,0.000451877852175852,0,0,0.000520870292819398,2.62783540526745e-06,0.978490588218976,0.00855698156074281
284400,109484.854546532,103624.930307719,0.000775900644388837,8.3898677357108e-07,0.00222368666528327,0.00045230856533527,0,0,0.000520803995823358,2.64319475224052e-06,0.976596029907467,0.00855698324841999
285000,109484.854546532,103624.930307719,0.000774754386394431,5.61391987745338e-07,0.00222585237916318,0.000452726131610373,0,0,0.000520735703218975,2.65848840138649e-06,0.974599043048806,0.00855698015914741
285600,109484.854546532,103624.930307719,0.000772976050188112,4.51230047301949e-07,0.00222843467739793,0.000453127434462667,0,0,0.00052067192257172,2.67413855918064e-06,0.972067498224085,0.0085569772815281
286200,109484.854546532,103624.930307719,0.000770288499913782,5.13237286440997e-07,0.00223184696073528,0.000453519080273953,0,0,0.000520615978649963,2.6902373357912e-06,0.969022175011448,0.00855697722250122
286800,109484.854546532,103624.930307719,0.000767835081077249,3.51036336308244e-07,0.00223505885481047,0.000453908461482783,0,0,0.000520552074690736,2.70594987105265e-06,0.96600441828276,0.00855697321158038
287400,109484.854546532,103624.930307719,0.000765194446901286,3.60572891294509e-07,0.00223828987631494,0.000454296295057936,0,0,0.000520491002625692,2.72160667701802e-06,0.96317518835013,0.00855697322434731
288000,109484.854546532,103624.930307719,0.000761970531321004,7.43691949256199e-07,0.0022417759463763,0.000454680619198978,0,0,0.000520432777811067,2.73740475186357e-06,0.960794939208458,0.00855697328521199
288600,109484.854546532,103624.930307719,0.000759317998598738,5.6363300440944e-07,0.00224525344084877,0.000455063713219394,0,0,0.000520373522740971,2.75315361413468e-06,0.958729844352153,0.00855697363458748
289200,109484.854546532,103624.930307719,0.000756495735167457,7.21290854497395e-07,0.00224852891412425,0.000455447307248833,0,0,0.000520310635386424,2.76869800636079e-06,0.957017191569184,0.00855697372441072
289800,109484.854546532,103624.930307719,0.00075390450391824,7.12891646028852e-07,0.00225172734436098,0.00045583115792002,0,0,0.000520246170481034,2.78414280992476e-06,0.955339396088589,0.00855697335001462
290400,109484.854546532,103624.930307719,0.000751595537961698,7.18719275947848e-07,0.00225456804557848,0.000456216599090964,0,0,0.000520177444277419,2.79930156862879e-06,0.953747668637233,0.0085569723405252
291000,109484.854546532,103624.930307719,0.000749452391625789,6.22377098290531e-07,0.00225733555318288,0.000456602370687389,0,0,0.000520108220549715,2.81442632005234e-06,0.951962806530202,0.00855697232015542
291600,109484.854546532,103624.930307719,0.000747220443389784,5.76923260678712e-07,0.00226015295244506,0.000456989473746945,0,0,0.000520036941373806,2.82933863584816e-06,0.950164763311297,0.00855697231786441
292200,109484.854546532,103624.930307719,0.000744625776553741,8.68755013144968e-07,0.00226300540327025,0.000457377116285164,0,0,0.000519965724208487,2.84421837977674e-06,0.948415421246673,0.00855697226502193
292800,109484.854546532,103624.930307719,0.000742493447089183,7.05350663346543e-07,0.00226585446730849,0.000457765642901579,0,0,0.000519893439339239,2.85902650638518e-06,0.946308669682789,0.00855697226451415
293400,109484.854546532,103624.930307719,0.000740307307140814,6.1893546072825e-07,0.00226868074117462,0.000458155190065659,0,0,0.000519819700815908,2.87375102932033e-06,0.943935001536251,0.00855697228015288
294000,109484.854546532,103624.930307719,0.000738350261819795,5.3656199584763e-07,0.00227122865609439,0.000458546688432839,0,0,0.000519742135853496,2.88818552688304e-06,0.941307822616388,0.00855697233221895
294600,109484.854546532,103624.930307719,0.000736204832488466,6.79068629134182e-07,0.00227373884257508,0.000458939204751329,0,0,0.000519663275185082,2.9025144906286e-06,0.938316915138934,0.00855697335344536
295200,109484.854546532,103624.930307719,0.000734260098631271,5.40888480368223e-07,0.00227635193140803,0.00045933234059522,0,0,0.000519584181836728,2.91685225769693e-06,0.934983531159077,0.00855697336686575
295800,109484.854546532,103624.930307719,0.000732313403734355,4.93923198875416e-07,0.00227886178392637,0.000459726631742588,0,0,0.000519503248896146,2.93104231416856e-06,0.931599702351652,0.00855697345530416
296400,109484.854546532,103624.930307719,0.000730151628760921,7.03324061301383e-07,0.00228132772555417,0.000460121834693265,0,0,0.000519420981870326,2.94513340029504e-06,0.928147210763526,0.00855697360523236
297000,109484.854546532,103624.930307719,0.000727991522878996,5.91971187512924e-07,0.00228419391001474,0.000460516784360401,0,0,0.000519341774662786,2.95946428969919e-06,0.924275320656408,0.00855697365177887
297600,109484.854546532,103624.930307719,0.000725284011204329,7.85156414252657e-07,0.00228736621339385,0.000460911648794482,0,0,0.000519265586645926,2.97398005461719e-06,0.920400083031557,0.00855697348268578
298200,109484.854546532,103624.930307719,0.000722788234641578,5.46799525634424e-07,0.0022908172940025,0.000461306837488367,0,0,0.000519191380127841,2.98865216258266e-06,0.916390838756183,0.00855697378592847
298800,109484.854546532,103624.930307719,0.000719920560349412,7.60344228707708e-07,0.0022941794074218,0.000461703103467173,0,0,0.000519116716732669,3.00319666734628e-06,0.912565221712193,0.00855697456808107
299400,109484.854546532,103624.930307719,0.000717572640877484,6.50931774102232e-07,0.00229730479751983,0.000462100791435676,0,0,0.000519039709509205,3.01749109273327e-06,0.909182989717463,0.00855697477512388
300000,109484.854546532,103624.930307719,0.000715669874658946,3.75765368738496e-07,0.00230009291224755,0.000462500176741974,0,0,0.000518960101204094,3.03145632247495e-06,0.906292255374748,0.00855697475548917
300600,109484.854546532,103624.930307719,0.000713616533487923,4.18107428865792e-07,0.00230268170703404,0.000462900580165806,0,0,0.000518879331430394,3.04518460117804e-06,0.903621290068803,0.00855697482487705
301200,109484.854546532,103624.930307719,0.000711345010647087,6.25599297961315e-07,0.00230534101946967,0.000463301400153777,0,0,0.000518799680200458,3.05890411302842e-06,0.901269850404626,0.00855697478424521
301800,109484.854546532,103624.930307719,0.000708957468160838,6.95653804159982e-07,0.00230831967161501,0.000463701969105218,0,0,0.000518723603430662,3.07280595927172e-06,0.898998544537554,0.00855697495917074
302400,109484.854546532,103624.930307719,0.000706566333337268,5.3609572884517e-07,0.00231159363695908,0.000464102525696401,0,0,0.000518651061049017,3.08687004390299e-06,0.896592515404827,0.0085569749965277
303000,109484.854546532,103624.930307719,0.000704182754686448,3.72861712124843e-07,0.00231486956792982,0.000464503671937151,0,0,0.000518579453586276,3.10087974348933e-06,0.894428825068627,0.00855697553980946
303600,109484.854546532,103624.930307719,0.000701535449014641,5.38880348814886e-07,0.00231807002067981,0.00046490551729026,0,0,0.000518507635367365,3.11475840457491e-06,0.892130299539824,0.00855697567884753
304200,109484.854546532,103624.930307719,0.000698778216688802,6.02417620886613e-07,0.00232153908575527,0.000465307162829359,0,0,0.000518438674287707,3.12878393189047e-06,0.889764126489798,0.00855697563859476
304800,109484.854546532,103624.930307719,0.000695853890475973,8.75186486052202e-07,0.00232496256802257,0.000465709489032733,0,0,0.000518369301134785,3.14271221607804e-06,0.887418078203407,0.00855697564927057
305400,109484.854546532,103624.930307719,0.000693559565040507,7.92989640408175e-07,0.00232805030426781,0.000466112942177611,0,0,0.00051829682315462,3.15630912660908e-06,0.88513599966871,0.00855697562263906
306000,109484.854546532,103624.930307719,0.000691503462331567,7.45107157203336e-07,0.00233080391572564,0.000466517370566687,0,0,0.00051822300650708,3.16957042455817e-06,0.882931285870267,0.00855697562414475
306600,109484.854546532,103624.930307719,0.000689421711742249,8.54829652063143e-07,0.00233339724724394,0.000466922393221018,0,0,0.000518149681452601,3.18263488430537e-06,0.880759930438127,0.00855697567271547
307200,109484.854546532,103624.930307719,0.000687537892546053,6.61211391049678e-07,0.00233612559185339,0.000467327320777065,0,0,0.000518078628792861,3.19573513670993e-06,0.878621439678703,0.00855697627818526
307800,109484.854546532,103624.930307719,0.000685359336593641,6.54801958188464e-07,0.00233899111060277,0.000467732364898228,0,0,0.000518010491834121,3.20887838840938e-06,0.876440005802894,0.0085569763203953
308400,109484.854546532,103624.930307719,0.000683317928483478,5.58571337885539e-07,0.00234180114667419,0.000468137797941868,0,0,0.000517942150221779,3.22190324841755e-06,0.874106253283386,0.0085569763496303
309000,109484.854546532,103624.930307719,0.00068131502669254,5.07619258470722e-07,0.00234450942110294,0.000468543630545779,0,0,0.000517873697065686,3.23477562859413e-06,0.871673060074015,0.00855697641424758
309600,109484.854546532,103624.930307719,0.000679127980602468,5.48524626982595e-07,0.00234733389145966,0.000468949420116573,0,0,0.000517807309328493,3.2476652598462e-06,0.869015793107365,0.0085569764215807
310200,109484.854546532,103624.930307719,0.000676932823344833,5.92784895696933e-07,0.00235016488216481,0.00046935545787262,0,0,0.00051774133354087,3.2604952624794e-06,0.866316339340261,0.0085569765782371
310800,109484.854546532,103624.930307719,0.000674875943096219,5.67852950541085e-07,0.00235290906137607,0.000469761811851058,0,0,0.000517675147182756,3.27318475859845e-06,0.863519065418989,0.00855697662553658
311400,109484.854546532,103624.930307719,0.000673085591960086,4.87098544165419e-07,0.00235538904263642,0.000470168676708205,0,0,0.000517607157880749,3.2856013825226e-06,0.860954741737641,0.00855697607087638
312000,109484.854546532,103624.930307719,0.000671263814961243,5.39931883912218e-07,0.00235774004161447,0.000470575829327998,0,0,0.000517537824107829,3.29785273234243e-06,0.858649796614003,0.00855697600179554
312600,109484.854546532,103624.930307719,0.000669258382077565,5.66207415212619e-07,0.00236035047923117,0.000470982545257434,0,0,0.000517472041717503,3.31024362397304e-06,0.856550067589503,0.00855697640357166
