#t, p1, p2, mob_A, imm_A, diss_A, seal_A, mob_B, imm_B, diss_B, seal_B, M_C, totM_co2 
2.409e+05,113900.000000,108000.000000,0.000000,0.000391,0.005644,0.001563,0.000000,0.000000,0.000069,0.000000,0.841090,0.008390
2.412e+05,113900.000000,108000.000000,0.000000,0.000391,0.005644,0.001563,0.000000,0.000000,0.000069,0.000000,0.841270,0.008390
2.415e+05,113900.000000,108000.000000,0.000000,0.000391,0.005644,0.001563,0.000000,0.000000,0.000069,0.000000,0.841460,0.008390
2.418e+05,113900.000000,108000.000000,0.000000,0.000391,0.005644,0.001563,0.000000,0.000000,0.000069,0.000000,0.841650,0.008390
2.421e+05,113900.000000,108000.000000,0.000000,0.000391,0.005644,0.001563,0.000000,0.000000,0.000069,0.000000,0.841840,0.008390
2.424e+05,113900.000000,108000.000000,0.000000,0.000391,0.005644,0.001563,0.000000,0.000000,0.000069,0.000000,0.842030,0.008390
2.427e+05,113900.000000,108000.000000,0.000000,0.000391,0.005644,0.001563,0.000000,0.000000,0.000069,0.000000,0.842220,0.008390
2.430e+05,113900.000000,108000.000000,0.000000,0.000391,0.005644,0.001563,0.000000,0.000000,0.000070,0.000000,0.842410,0.008390
2.433e+05,113900.000000,108000.000000,0.000000,0.000391,0.005644,0.001563,0.000000,0.000000,0.000070,0.000000,0.842590,0.008390
2.436e+05,113900.000000,108000.000000,0.000000,0.000391,0.005644,0.001563,0.000000,0.000000,0.000070,0.000000,0.842780,0.008390
2.439e+05,113900.000000,108000.000000,0.000000,0.000391,0.005644,0.001563,0.000000,0.000000,0.000070,0.000000,0.842970,0.008390
2.442e+05,113900.000000,108000.000000,0.000000,0.000391,0.005644,0.001563,0.000000,0.000000,0.000070,0.000000,0.843150,0.008390
2.445e+05,113900.000000,108000.000000,0.000000,0.000391,0.005644,0.001563,0.000000,0.000000,0.000070,0.000000,0.843340,0.008390
2.448e+05,113900.000000,108000.000000,0.000000,0.000391,0.005644,0.001563,0.000000,0.000000,0.000071,0.000000,0.843520,0.008390
2.451e+05,113900.000000,108000.000000,0.000000,0.000391,0.005644,0.001563,0.000000,0.000000,0.000071,0.000000,0.843710,0.008390
2.454e+05,113900.000000,108000.000000,0.000000,0.000391,0.005644,0.001563,0.000000,0.000000,0.000071,0.000000,0.843890,0.008390
2.457e+05,113900.000000,108000.000000,0.000000,0.000391,0.005644,0.001563,0.000000,0.000000,0.000071,0.000000,0.844070,0.008390
2.460e+05,113900.000000,108000.000000,0.000000,0.000391,0.005644,0.001563,0.000000,0.000000,0.000071,0.000000,0.844250,0.008390
2.463e+05,113900.000000,108000.000000,0.000000,0.000391,0.005644,0.001563,0.000000,0.000000,0.000071,0.000000,0.844430,0.008390
2.466e+05,113900.000000,108000.000000,0.000000,0.000391,0.005644,0.001563,0.000000,0.000000,0.000071,0.000000,0.844620,0.008390
2.469e+05,113900.000000,108000.000000,0.000000,0.000391,0.005644,0.001563,0.000000,0.000000,0.000072,0.000000,0.844800,0.008390
2.472e+05,113900.000000,108000.000000,0.000000,0.000391,0.005643,0.001563,0.000000,0.000000,0.000072,0.000000,0.844970,0.008390
2.475e+05,113900.000000,108000.000000,0.000000,0.000391,0.005643,0.001563,0.000000,0.000000,0.000072,0.000000,0.845150,0.008390
2.478e+05,113900.000000,108000.000000,0.000000,0.000391,0.005643,0.001563,0.000000,0.000000,0.000072,0.000000,0.845330,0.008390
2.481e+05,113900.000000,108000.000000,0.000000,0.000391,0.005643,0.001563,0.000000,0.000000,0.000072,0.000000,0.845510,0.008390
2.484e+05,113900.000000,108000.000000,0.000000,0.000391,0.005643,0.001563,0.000000,0.000000,0.000072,0.000000,0.845690,0.008390
2.487e+05,113900.000000,108000.000000,0.000000,0.000391,0.005643,0.001563,0.000000,0.000000,0.000073,0.000000,0.845860,0.008390
2.490e+05,113900.000000,108000.000000,0.000000,0.000391,0.005643,0.001563,0.000000,0.000000,0.000073,0.000000,0.846040,0.008390
2.493e+05,113900.000000,108000.000000,0.000000,0.000391,0.005643,0.001563,0.000000,0.000000,0.000073,0.000000,0.846210,0.008390
2.496e+05,113900.000000,108000.000000,0.000000,0.000391,0.005643,0.001563,0.000000,0.000000,0.000073,0.000000,0.846390,0.008390
2.499e+05,113900.000000,108000.000000,0.000000,0.000391,0.005643,0.001563,0.000000,0.000000,0.000073,0.000000,0.846560,0.008390
2.502e+05,113900.000000,108000.000000,0.000000,0.000391,0.005643,0.001563,0.000000,0.000000,0.000073,0.000000,0.846740,0.008390
2.505e+05,113900.000000,108000.000000,0.000000,0.000391,0.005643,0.001563,0.000000,0.000000,0.000073,0.000000,0.846910,0.008390
2.508e+05,113900.000000,108000.000000,0.000000,0.000391,0.005643,0.001563,0.000000,0.000000,0.000074,0.000000,0.847080,0.008390
2.511e+05,113900.000000,108000.000000,0.000000,0.000391,0.005643,0.001563,0.000000,0.000000,0.000074,0.000000,0.847250,0.008390
2.514e+05,113900.000000,108000.000000,0.000000,0.000391,0.005643,0.001563,0.000000,0.000000,0.000074,0.000000,0.847420,0.008390
2.517e+05,113900.000000,108000.000000,0.000000,0.000391,0.005643,0.001563,0.000000,0.000000,0.000074,0.000000,0.847600,0.008390
2.520e+05,113900.000000,108000.000000,0.000000,0.000391,0.005643,0.001563,0.000000,0.000000,0.000074,0.000000,0.847770,0.008390
2.523e+05,113900.000000,108000.000000,0.000000,0.000391,0.005643,0.001563,0.000000,0.000000,0.000074,0.000000,0.847940,0.008390
2.526e+05,113900.000000,108000.000000,0.000000,0.000391,0.005643,0.001563,0.000000,0.000000,0.000074,0.000000,0.848110,0.008390
2.529e+05,113900.000000,108000.000000,0.000000,0.000391,0.005643,0.001563,0.000000,0.000000,0.000075,0.000000,0.848280,0.008390
2.532e+05,113900.000000,108000.000000,0.000000,0.000391,0.005643,0.001563,0.000000,0.000000,0.000075,0.000000,0.848450,0.008390
2.535e+05,113900.000000,108000.000000,0.000000,0.000391,0.005643,0.001563,0.000000,0.000000,0.000075,0.000000,0.848610,0.008390
2.538e+05,113900.000000,108000.000000,0.000000,0.000391,0.005643,0.001563,0.000000,0.000000,0.000075,0.000000,0.848780,0.008390
2.541e+05,113900.000000,108000.000000,0.000000,0.000391,0.005643,0.001563,0.000000,0.000000,0.000075,0.000000,0.848950,0.008390
2.544e+05,113900.000000,108000.000000,0.000000,0.000391,0.005643,0.001563,0.000000,0.000000,0.000075,0.000000,0.849120,0.008390
2.547e+05,113900.000000,108000.000000,0.000000,0.000391,0.005643,0.001563,0.000000,0.000000,0.000076,0.000000,0.849280,0.008390
2.550e+05,113900.000000,108000.000000,0.000000,0.000391,0.005643,0.001563,0.000000,0.000000,0.000076,0.000000,0.849450,0.008390
2.553e+05,113900.000000,108000.000000,0.000000,0.000391,0.005643,0.001563,0.000000,0.000000,0.000076,0.000000,0.849610,0.008390
2.556e+05,113900.000000,108000.000000,0.000000,0.000391,0.005643,0.001563,0.000000,0.000000,0.000076,0.000000,0.849780,0.008390
2.559e+05,113900.000000,108000.000000,0.000000,0.000391,0.005642,0.001563,0.000000,0.000000,0.000076,0.000000,0.849940,0.008390
2.562e+05,113900.000000,108000.000000,0.000000,0.000391,0.005642,0.001563,0.000000,0.000000,0.000076,0.000000,0.850110,0.008390
2.565e+05,113900.000000,108000.000000,0.000000,0.000391,0.005642,0.001563,0.000000,0.000000,0.000076,0.000000,0.850270,0.008390
2.568e+05,113900.000000,108000.000000,0.000000,0.000391,0.005642,0.001563,0.000000,0.000000,0.000077,0.000000,0.850440,0.008390
2.571e+05,113900.000000,108000.000000,0.000000,0.000391,0.005642,0.001563,0.000000,0.000000,0.000077,0.000000,0.850600,0.008390
2.574e+05,113900.000000,108000.000000,0.000000,0.000391,0.005642,0.001563,0.000000,0.000000,0.000077,0.000000,0.850760,0.008390
2.577e+05,113900.000000,108000.000000,0.000000,0.000391,0.005642,0.001563,0.000000,0.000000,0.000077,0.000000,0.850920,0.008390
2.580e+05,113900.000000,108000.000000,0.000000,0.000391,0.005642,0.001563,0.000000,0.000000,0.000077,0.000000,0.851080,0.008390
2.583e+05,113900.000000,108000.000000,0.000000,0.000391,0.005642,0.001563,0.000000,0.000000,0.000077,0.000000,0.851250,0.008390
2.586e+05,113900.000000,108000.000000,0.000000,0.000391,0.005642,0.001563,0.000000,0.000000,0.000078,0.000000,0.851410,0.008390
2.589e+05,113900.000000,108000.000000,0.000000,0.000391,0.005642,0.001563,0.000000,0.000000,0.000078,0.000000,0.851570,0.008390
2.592e+05,113900.000000,108000.000000,0.000000,0.000391,0.005642,0.001563,0.000000,0.000000,0.000078,0.000000,0.851730,0.008390
2.595e+05,113900.000000,108000.000000,0.000000,0.000391,0.005642,0.001563,0.000000,0.000000,0.000078,0.000000,0.851890,0.008390
2.598e+05,113900.000000,108000.000000,0.000000,0.000391,0.005642,0.001563,0.000000,0.000000,0.000078,0.000000,0.852040,0.008390
2.601e+05,113900.000000,108000.000000,0.000000,0.000391,0.005642,0.001563,0.000000,0.000000,0.000078,0.000000,0.852200,0.008390
2.604e+05,113900.000000,108000.000000,0.000000,0.000391,0.005642,0.001563,0.000000,0.000000,0.000078,0.000000,0.852360,0.008390
2.607e+05,113900.000000,108000.000000,0.000000,0.000391,0.005642,0.001563,0.000000,0.000000,0.000079,0.000000,0.852520,0.008390
2.610e+05,113900.000000,108000.000000,0.000000,0.000391,0.005642,0.001563,0.000000,0.000000,0.000079,0.000000,0.852670,0.008390
2.613e+05,113900.000000,108000.000000,0.000000,0.000391,0.005642,0.001563,0.000000,0.000000,0.000079,0.000000,0.852830,0.008390
2.616e+05,113900.000000,108000.000000,0.000000,0.000391,0.005641,0.001563,0.000000,0.000000,0.000079,0.000000,0.852990,0.008390
2.619e+05,113900.000000,108000.000000,0.000000,0.000391,0.005641,0.001563,0.000000,0.000000,0.000079,0.000000,0.853140,0.008390
2.622e+05,113900.000000,108000.000000,0.000000,0.000391,0.005641,0.001563,0.000000,0.000000,0.000079,0.000000,0.853280,0.008390
2.625e+05,113900.000000,108000.000000,0.000000,0.000391,0.005641,0.001563,0.000000,0.000000,0.000079,0.000000,0.853430,0.008390
2.628e+05,113900.000000,108000.000000,0.000000,0.000391,0.005641,0.001563,0.000000,0.000000,0.000080,0.000000,0.853580,0.008390
2.631e+05,113900.000000,108000.000000,0.000000,0.000391,0.005641,0.001563,0.000000,0.000000,0.000080,0.000000,0.853720,0.008390
2.634e+05,113900.000000,108000.000000,0.000000,0.000391,0.005641,0.001563,0.000000,0.000000,0.000080,0.000000,0.853870,0.008390
2.637e+05,113900.000000,108000.000000,0.000000,0.000391,0.005641,0.001563,0.000000,0.000000,0.000080,0.000000,0.854020,0.008390
2.640e+05,113900.000000,108000.000000,0.000000,0.000391,0.005641,0.001563,0.000000,0.000000,0.000080,0.000000,0.854160,0.008390
2.643e+05,113900.000000,108000.000000,0.000000,0.000391,0.005641,0.001563,0.000000,0.000000,0.000080,0.000000,0.854310,0.008390
2.646e+05,113900.000000,108000.000000,0.000000,0.000391,0.005641,0.001563,0.000000,0.000000,0.000081,0.000000,0.854450,0.008390
2.649e+05,113900.000000,108000.000000,0.000000,0.000391,0.005641,0.001563,0.000000,0.000000,0.000081,0.000000,0.854590,0.008390
2.652e+05,113900.000000,108000.000000,0.000000,0.000391,0.005640,0.001563,0.000000,0.000000,0.000081,0.000000,0.854740,0.008390
2.655e+05,113900.000000,108000.000000,0.000000,0.000391,0.005640,0.001563,0.000000,0.000000,0.000081,0.000000,0.854880,0.008390
2.658e+05,113900.000000,108000.000000,0.000000,0.000391,0.005640,0.001563,0.000000,0.000000,0.000081,0.000000,0.855020,0.008390
2.661e+05,113900.000000,108000.000000,0.000000,0.000391,0.005640,0.001563,0.000000,0.000000,0.000081,0.000000,0.855170,0.008390
2.664e+05,113900.000000,108000.000000,0.000000,0.000391,0.005640,0.001563,0.000000,0.000000,0.000081,0.000000,0.855310,0.008390
2.667e+05,113900.000000,108000.000000,0.000000,0.000391,0.005640,0.001563,0.000000,0.000000,0.000082,0.000000,0.855450,0.008390
2.670e+05,113900.000000,108000.000000,0.000000,0.000391,0.005640,0.001563,0.000000,0.000000,0.000082,0.000000,0.855590,0.008390
2.673e+05,113900.000000,108000.000000,0.000000,0.000391,0.005640,0.001563,0.000000,0.000000,0.000082,0.000000,0.855730,0.008390
2.676e+05,113900.000000,108000.000000,0.000000,0.000391,0.005640,0.001563,0.000000,0.000000,0.000082,0.000000,0.855870,0.008390
2.679e+05,113900.000000,108000.000000,0.000000,0.000391,0.005639,0.001563,0.000000,0.000000,0.000082,0.000000,0.856010,0.008390
2.682e+05,113900.000000,108000.000000,0.000000,0.000391,0.005639,0.001563,0.000000,0.000000,0.000082,0.000000,0.856150,0.008390
2.685e+05,113900.000000,108000.000000,0.000000,0.000391,0.005639,0.001563,0.000000,0.000000,0.000082,0.000000,0.856290,0.008390
2.688e+05,113900.000000,108000.000000,0.000000,0.000391,0.005639,0.001563,0.000000,0.000000,0.000083,0.000000,0.856430,0.008390
2.691e+05,113900.000000,108000.000000,0.000000,0.000391,0.005639,0.001563,0.000000,0.000000,0.000083,0.000000,0.856570,0.008390
2.694e+05,113900.000000,108000.000000,0.000000,0.000391,0.005639,0.001563,0.000000,0.000000,0.000083,0.000000,0.856710,0.008390
2.697e+05,113900.000000,108000.000000,0.000000,0.000391,0.005639,0.001563,0.000000,0.000000,0.000083,0.000000,0.856850,0.008390
2.700e+05,113900.000000,108000.000000,0.000000,0.000391,0.005639,0.001563,0.000000,0.000000,0.000083,0.000000,0.856980,0.008390
2.703e+05,113900.000000,108000.000000,0.000000,0.000391,0.005638,0.001563,0.000000,0.000000,0.000083,0.000000,0.857120,0.008390
2.706e+05,113900.000000,108000.000000,0.000000,0.000391,0.005638,0.001563,0.000000,0.000000,0.000083,0.000000,0.857250,0.008390
2.709e+05,113900.000000,108000.000000,0.000000,0.000391,0.005638,0.001563,0.000000,0.000000,0.000084,0.000000,0.857390,0.008390
2.712e+05,113900.000000,108000.000000,0.000000,0.000391,0.005638,0.001563,0.000000,0.000000,0.000084,0.000000,0.857530,0.008390
2.715e+05,113900.000000,108000.000000,0.000000,0.000391,0.005638,0.001563,0.000000,0.000000,0.000084,0.000000,0.857660,0.008390
2.718e+05,113900.000000,108000.000000,0.000000,0.000391,0.005638,0.001563,0.000000,0.000000,0.000084,0.000000,0.857800,0.008390
2.721e+05,113900.000000,108000.000000,0.000000,0.000391,0.005638,0.001563,0.000000,0.000000,0.000084,0.000000,0.857930,0.008390
2.724e+05,113900.000000,108000.000000,0.000000,0.000391,0.005638,0.001563,0.000000,0.000000,0.000084,0.000000,0.858060,0.008390
2.727e+05,113900.000000,108000.000000,0.000000,0.000391,0.005638,0.001563,0.000000,0.000000,0.000084,0.000000,0.858200,0.008390
2.730e+05,113900.000000,108000.000000,0.000000,0.000391,0.005637,0.001563,0.000000,0.000000,0.000085,0.000000,0.858330,0.008390
2.733e+05,113900.000000,108000.000000,0.000000,0.000391,0.005637,0.001563,0.000000,0.000000,0.000085,0.000000,0.858460,0.008390
2.736e+05,113900.000000,108000.000000,0.000000,0.000391,0.005637,0.001563,0.000000,0.000000,0.000085,0.000000,0.858600,0.008390
2.739e+05,113900.000000,108000.000000,0.000000,0.000391,0.005637,0.001563,0.000000,0.000000,0.000085,0.000000,0.858730,0.008390
2.742e+05,113900.000000,108000.000000,0.000000,0.000391,0.005637,0.001563,0.000000,0.000000,0.000085,0.000000,0.858860,0.008390
2.745e+05,113900.000000,108000.000000,0.000000,0.000391,0.005637,0.001563,0.000000,0.000000,0.000085,0.000000,0.858990,0.008390
2.748e+05,113900.000000,108000.000000,0.000000,0.000391,0.005637,0.001563,0.000000,0.000000,0.000085,0.000000,0.859120,0.008390
2.751e+05,113900.000000,108000.000000,0.000000,0.000391,0.005637,0.001563,0.000000,0.000000,0.000086,0.000000,0.859250,0.008390
2.754e+05,113900.000000,108000.000000,0.000000,0.000391,0.005637,0.001563,0.000000,0.000000,0.000086,0.000000,0.859380,0.008390
2.757e+05,113900.000000,108000.000000,0.000000,0.000391,0.005637,0.001563,0.000000,0.000000,0.000086,0.000000,0.859510,0.008390
2.760e+05,113900.000000,108000.000000,0.000000,0.000391,0.005637,0.001563,0.000000,0.000000,0.000086,0.000000,0.859640,0.008390
2.763e+05,113900.000000,108000.000000,0.000000,0.000391,0.005636,0.001563,0.000000,0.000000,0.000086,0.000000,0.859770,0.008390
2.766e+05,113900.000000,108000.000000,0.000000,0.000391,0.005636,0.001563,0.000000,0.000000,0.000086,0.000000,0.859900,0.008390
2.769e+05,113900.000000,108000.000000,0.000000,0.000391,0.005636,0.001563,0.000000,0.000000,0.000086,0.000000,0.860030,0.008390
2.772e+05,113900.000000,108000.000000,0.000000,0.000391,0.005636,0.001563,0.000000,0.000000,0.000087,0.000000,0.860160,0.008390
2.775e+05,113900.000000,108000.000000,0.000000,0.000391,0.005636,0.001563,0.000000,0.000000,0.000087,0.000000,0.860280,0.008390
2.778e+05,113900.000000,108000.000000,0.000000,0.000391,0.005636,0.001563,0.000000,0.000000,0.000087,0.000000,0.860410,0.008390
2.781e+05,113900.000000,108000.000000,0.000000,0.000391,0.005636,0.001563,0.000000,0.000000,0.000087,0.000000,0.860540,0.008390
2.784e+05,113900.000000,108000.000000,0.000000,0.000391,0.005636,0.001563,0.000000,0.000000,0.000087,0.000000,0.860670,0.008390
2.787e+05,113900.000000,108000.000000,0.000000,0.000391,0.005636,0.001563,0.000000,0.000000,0.000087,0.000000,0.860790,0.008390
2.790e+05,113900.000000,108000.000000,0.000000,0.000391,0.005636,0.001563,0.000000,0.000000,0.000087,0.000000,0.860920,0.008390
2.793e+05,113900.000000,108000.000000,0.000000,0.000391,0.005636,0.001563,0.000000,0.000000,0.000088,0.000000,0.861040,0.008390
2.796e+05,113900.000000,108000.000000,0.000000,0.000391,0.005636,0.001563,0.000000,0.000000,0.000088,0.000000,0.861170,0.008390
2.799e+05,113900.000000,108000.000000,0.000000,0.000391,0.005636,0.001563,0.000000,0.000000,0.000088,0.000000,0.861290,0.008390
2.802e+05,113900.000000,108000.000000,0.000000,0.000391,0.005636,0.001563,0.000000,0.000000,0.000088,0.000000,0.861420,0.008390
2.805e+05,113900.000000,108000.000000,0.000000,0.000391,0.005636,0.001563,0.000000,0.000000,0.000088,0.000000,0.861540,0.008390
2.808e+05,113900.000000,108000.000000,0.000000,0.000391,0.005636,0.001563,0.000000,0.000000,0.000088,0.000000,0.861670,0.008390
2.811e+05,113900.000000,108000.000000,0.000000,0.000391,0.005636,0.001563,0.000000,0.000000,0.000088,0.000000,0.861790,0.008390
2.814e+05,113900.000000,108000.000000,0.000000,0.000391,0.005636,0.001563,0.000000,0.000000,0.000089,0.000000,0.861910,0.008390
2.817e+05,113900.000000,108000.000000,0.000000,0.000391,0.005636,0.001563,0.000000,0.000000,0.000089,0.000000,0.862040,0.008390
2.820e+05,113900.000000,108000.000000,0.000000,0.000391,0.005636,0.001563,0.000000,0.000000,0.000089,0.000000,0.862160,0.008390
2.823e+05,113900.000000,108000.000000,0.000000,0.000391,0.005636,0.001563,0.000000,0.000000,0.000089,0.000000,0.862280,0.008390
2.826e+05,113900.000000,108000.000000,0.000000,0.000391,0.005636,0.001563,0.000000,0.000000,0.000089,0.000000,0.862400,0.008390
2.829e+05,113900.000000,108000.000000,0.000000,0.000391,0.005636,0.001563,0.000000,0.000000,0.000089,0.000000,0.862530,0.008390
2.832e+05,113900.000000,108000.000000,0.000000,0.000391,0.005636,0.001563,0.000000,0.000000,0.000089,0.000000,0.862650,0.008390
2.835e+05,113900.000000,108000.000000,0.000000,0.000391,0.005636,0.001563,0.000000,0.000000,0.000089,0.000000,0.862770,0.008390
2.838e+05,113900.000000,108000.000000,0.000000,0.000391,0.005635,0.001563,0.000000,0.000000,0.000090,0.000000,0.862890,0.008390
2.841e+05,113900.000000,108000.000000,0.000000,0.000391,0.005635,0.001563,0.000000,0.000000,0.000090,0.000000,0.863010,0.008390
2.844e+05,113900.000000,108000.000000,0.000000,0.000391,0.005635,0.001563,0.000000,0.000000,0.000090,0.000000,0.863130,0.008390
2.847e+05,113900.000000,108000.000000,0.000000,0.000391,0.005635,0.001563,0.000000,0.000000,0.000090,0.000000,0.863250,0.008390
2.850e+05,113900.000000,108000.000000,0.000000,0.000391,0.005635,0.001563,0.000000,0.000000,0.000090,0.000000,0.863370,0.008390
2.853e+05,113900.000000,108000.000000,0.000000,0.000391,0.005635,0.001563,0.000000,0.000000,0.000090,0.000000,0.863490,0.008390
2.856e+05,113900.000000,108000.000000,0.000000,0.000391,0.005635,0.001563,0.000000,0.000000,0.000090,0.000000,0.863610,0.008390
2.859e+05,113900.000000,108000.000000,0.000000,0.000391,0.005635,0.001563,0.000000,0.000000,0.000091,0.000000,0.863730,0.008390
2.862e+05,113900.000000,108000.000000,0.000000,0.000391,0.005635,0.001563,0.000000,0.000000,0.000091,0.000000,0.863840,0.008390
2.865e+05,113900.000000,108000.000000,0.000000,0.000391,0.005635,0.001563,0.000000,0.000000,0.000091,0.000000,0.863960,0.008390
2.868e+05,113900.000000,108000.000000,0.000000,0.000391,0.005635,0.001563,0.000000,0.000000,0.000091,0.000000,0.864080,0.008390
2.871e+05,113900.000000,108000.000000,0.000000,0.000391,0.005635,0.001563,0.000000,0.000000,0.000091,0.000000,0.864200,0.008390
2.874e+05,113900.000000,108000.000000,0.000000,0.000391,0.005635,0.001563,0.000000,0.000000,0.000091,0.000000,0.864310,0.008390
2.877e+05,113900.000000,108000.000000,0.000000,0.000391,0.005635,0.001563,0.000000,0.000000,0.000091,0.000000,0.864430,0.008390
2.880e+05,113900.000000,108000.000000,0.000000,0.000391,0.005635,0.001563,0.000000,0.000000,0.000092,0.000000,0.864540,0.008390
2.883e+05,113900.000000,108000.000000,0.000000,0.000391,0.005635,0.001563,0.000000,0.000000,0.000092,0.000000,0.864660,0.008390
2.886e+05,113900.000000,108000.000000,0.000000,0.000391,0.005635,0.001563,0.000000,0.000000,0.000092,0.000000,0.864780,0.008390
2.889e+05,113900.000000,108000.000000,0.000000,0.000391,0.005635,0.001563,0.000000,0.000000,0.000092,0.000000,0.864890,0.008390
2.892e+05,113900.000000,108000.000000,0.000000,0.000391,0.005635,0.001563,0.000000,0.000000,0.000092,0.000000,0.865010,0.008390
2.895e+05,113900.000000,108000.000000,0.000000,0.000391,0.005635,0.001563,0.000000,0.000000,0.000092,0.000000,0.865120,0.008390
2.898e+05,113900.000000,108000.000000,0.000000,0.000391,0.005635,0.001563,0.000000,0.000000,0.000092,0.000000,0.865240,0.008390
2.901e+05,113900.000000,108000.000000,0.000000,0.000391,0.005635,0.001563,0.000000,0.000000,0.000092,0.000000,0.865350,0.008390
2.904e+05,113900.000000,108000.000000,0.000000,0.000391,0.005635,0.001563,0.000000,0.000000,0.000093,0.000000,0.865470,0.008390
2.907e+05,113900.000000,108000.000000,0.000000,0.000391,0.005635,0.001563,0.000000,0.000000,0.000093,0.000000,0.865580,0.008390
2.910e+05,113900.000000,108000.000000,0.000000,0.000391,0.005635,0.001563,0.000000,0.000000,0.000093,0.000000,0.865690,0.008390
2.913e+05,113900.000000,108000.000000,0.000000,0.000391,0.005635,0.001563,0.000000,0.000000,0.000093,0.000000,0.865800,0.008390
2.916e+05,113900.000000,108000.000000,0.000000,0.000391,0.005635,0.001563,0.000000,0.000000,0.000093,0.000000,0.865920,0.008390
2.919e+05,113900.000000,108000.000000,0.000000,0.000391,0.005635,0.001563,0.000000,0.000000,0.000093,0.000000,0.866030,0.008390
2.922e+05,113900.000000,108000.000000,0.000000,0.000391,0.005635,0.001563,0.000000,0.000000,0.000093,0.000000,0.866140,0.008390
2.925e+05,113900.000000,108000.000000,0.000000,0.000391,0.005635,0.001563,0.000000,0.000000,0.000094,0.000000,0.866250,0.008390
2.928e+05,113900.000000,108000.000000,0.000000,0.000391,0.005634,0.001563,0.000000,0.000000,0.000094,0.000000,0.866360,0.008390
2.931e+05,113900.000000,108000.000000,0.000000,0.000391,0.005634,0.001563,0.000000,0.000000,0.000094,0.000000,0.866470,0.008390
2.934e+05,113900.000000,108000.000000,0.000000,0.000391,0.005634,0.001563,0.000000,0.000000,0.000094,0.000000,0.866580,0.008390
2.937e+05,113900.000000,108000.000000,0.000000,0.000391,0.005634,0.001563,0.000000,0.000000,0.000094,0.000000,0.866700,0.008390
2.940e+05,113900.000000,108000.000000,0.000000,0.000391,0.005634,0.001563,0.000000,0.000000,0.000094,0.000000,0.866810,0.008390
2.943e+05,113900.000000,108000.000000,0.000000,0.000391,0.005634,0.001563,0.000000,0.000000,0.000094,0.000000,0.866920,0.008390
2.946e+05,113900.000000,108000.000000,0.000000,0.000391,0.005634,0.001563,0.000000,0.000000,0.000094,0.000000,0.867030,0.008390
2.949e+05,113900.000000,108000.000000,0.000000,0.000391,0.005634,0.001563,0.000000,0.000000,0.000095,0.000000,0.867140,0.008390
2.952e+05,113900.000000,108000.000000,0.000000,0.000391,0.005634,0.001563,0.000000,0.000000,0.000095,0.000000,0.867250,0.008390
2.955e+05,113900.000000,108000.000000,0.000000,0.000391,0.005634,0.001563,0.000000,0.000000,0.000095,0.000000,0.867350,0.008390
2.958e+05,113900.000000,108000.000000,0.000000,0.000391,0.005634,0.001563,0.000000,0.000000,0.000095,0.000000,0.867460,0.008390
2.961e+05,113900.000000,108000.000000,0.000000,0.000391,0.005634,0.001563,0.000000,0.000000,0.000095,0.000000,0.867570,0.008390
2.964e+05,113900.000000,108000.000000,0.000000,0.000391,0.005634,0.001563,0.000000,0.000000,0.000095,0.000000,0.867680,0.008390
2.967e+05,113900.000000,108000.000000,0.000000,0.000391,0.005634,0.001563,0.000000,0.000000,0.000095,0.000000,0.867790,0.008390
2.970e+05,113900.000000,108000.000000,0.000000,0.000391,0.005634,0.001563,0.000000,0.000000,0.000095,0.000000,0.867890,0.008390
2.973e+05,113900.000000,108000.000000,0.000000,0.000391,0.005634,0.001563,0.000000,0.000000,0.000096,0.000000,0.868000,0.008390
2.976e+05,113900.000000,108000.000000,0.000000,0.000391,0.005634,0.001563,0.000000,0.000000,0.000096,0.000000,0.868110,0.008390
2.979e+05,113900.000000,108000.000000,0.000000,0.000391,0.005634,0.001563,0.000000,0.000000,0.000096,0.000000,0.868220,0.008390
2.982e+05,113900.000000,108000.000000,0.000000,0.000391,0.005634,0.001563,0.000000,0.000000,0.000096,0.000000,0.868320,0.008390
2.985e+05,113900.000000,108000.000000,0.000000,0.000391,0.005634,0.001563,0.000000,0.000000,0.000096,0.000000,0.868430,0.008390
2.988e+05,113900.000000,108000.000000,0.000000,0.000391,0.005634,0.001563,0.000000,0.000000,0.000096,0.000000,0.868540,0.008390
2.991e+05,113900.000000,108000.000000,0.000000,0.000391,0.005634,0.001563,0.000000,0.000000,0.000096,0.000000,0.868640,0.008390
2.994e+05,113900.000000,108000.000000,0.000000,0.000391,0.005634,0.001563,0.000000,0.000000,0.000097,0.000000,0.868750,0.008390
2.997e+05,113900.000000,108000.000000,0.000000,0.000391,0.005634,0.001563,0.000000,0.000000,0.000097,0.000000,0.868850,0.008390
3.000e+05,113900.000000,108000.000000,0.000000,0.000391,0.005634,0.001563,0.000000,0.000000,0.000097,0.000000,0.868960,0.008390
3.003e+05,113900.000000,108000.000000,0.000000,0.000391,0.005634,0.001563,0.000000,0.000000,0.000097,0.000000,0.869060,0.008390
3.006e+05,113900.000000,108000.000000,0.000000,0.000391,0.005634,0.001563,0.000000,0.000000,0.000097,0.000000,0.869170,0.008390
3.009e+05,113900.000000,108000.000000,0.000000,0.000391,0.005634,0.001563,0.000000,0.000000,0.000097,0.000000,0.869270,0.008390
3.012e+05,113900.000000,108000.000000,0.000000,0.000391,0.005633,0.001563,0.000000,0.000000,0.000097,0.000000,0.869370,0.008390
